step,phase,loss_D,acc_D,loss_G,loss_adv,loss_sup,loss_rec,loss_cov,loss_acf
1,GAN,0.734459638595581,0.32692310214042664,0.7759677767753601,0.7042577862739563,0.0008287847158499062,0.44674044847488403,0.0012791858753189445,0.1087113618850708
2,GAN,0.758378803730011,0.0,0.7477703094482422,0.6432777643203735,0.0007796809659339488,0.6656550765037537,0.0012784855207428336,0.11334533244371414
3,GAN,0.778063952922821,0.0,0.6555078029632568,0.5821871757507324,0.0007379871094599366,0.4583212733268738,0.0013275784440338612,0.11593294143676758
4,GAN,0.805303156375885,0.01923076994717121,0.6061897873878479,0.5246481895446777,0.0006950582028366625,0.51263827085495,0.001397157204337418,0.12594006955623627
5,GAN,0.8290245532989502,0.05769231170415878,0.5549372434616089,0.4854303300380707,0.0006479101721197367,0.4320348799228668,0.001466897432692349,0.13569818437099457
6,GAN,0.8672712445259094,0.01923076994717121,0.5204519033432007,0.4448508024215698,0.000601169012952596,0.4740622341632843,0.0014772034483030438,0.13219468295574188
7,GAN,0.8859171867370605,0.05769231170415878,0.4594992995262146,0.39146968722343445,0.0005619103903882205,0.42378437519073486,0.0015518326545134187,0.1364833116531372
8,GAN,0.9228177666664124,0.1538461595773697,0.43121519684791565,0.35588836669921875,0.0005154921091161668,0.4731796979904175,0.0016167692374438047,0.13774599134922028
9,GAN,0.9582970142364502,0.07692307978868484,0.3946794271469116,0.3287254869937897,0.0004744639154523611,0.4103791415691376,0.001661317073740065,0.1461917608976364
10,GAN,0.9964119791984558,0.23076924681663513,0.3744008243083954,0.302109032869339,0.00042966112960129976,0.45285123586654663,0.001662023481912911,0.1512635350227356
11,GAN,1.01185142993927,0.1538461595773697,0.3523026704788208,0.285905659198761,0.000399719865527004,0.41461512446403503,0.0016801360761746764,0.14775992929935455
12,GAN,1.056167483329773,0.19230769574642181,0.3385942280292511,0.2685163915157318,0.0003692322061397135,0.4406391978263855,0.0016858107410371304,0.14118434488773346
13,GAN,1.0414124727249146,0.21153846383094788,0.32658007740974426,0.2609841227531433,0.00034994460293091834,0.41229113936424255,0.0016775494441390038,0.1326061487197876
14,GAN,1.0578211545944214,0.2884615361690521,0.3208054006099701,0.25252699851989746,0.00034085146035067737,0.4313477575778961,0.0016670398181304336,0.12518276274204254
15,GAN,1.0543603897094727,0.32692310214042664,0.3163745701313019,0.2511979937553406,0.0003347090969327837,0.410706102848053,0.0016710198251530528,0.1258201152086258
16,GAN,1.0675677061080933,0.38461539149284363,0.313893586397171,0.24677741527557373,0.0003370015765540302,0.424213707447052,0.001681372057646513,0.12113284319639206
17,GAN,1.055833339691162,0.38461539149284363,0.31282445788383484,0.24564076960086823,0.00034812375088222325,0.42555826902389526,0.0017074247589334846,0.11271613091230392
18,GAN,1.0609854459762573,0.42307692766189575,0.3109993636608124,0.24525386095046997,0.0003594140289351344,0.41600462794303894,0.001739295432344079,0.11071894317865372
19,GAN,1.0678987503051758,0.36538463830947876,0.3137456178665161,0.24965423345565796,0.0003765264409594238,0.4051201343536377,0.0017597740516066551,0.10705093294382095
20,GAN,1.0494325160980225,0.46153849363327026,0.31661456823349,0.25183534622192383,0.00039263704093173146,0.41018185019493103,0.0018032521475106478,0.1009972020983696
21,GAN,1.0447484254837036,0.42307692766189575,0.3211595118045807,0.2562636137008667,0.0004224828153382987,0.4108872413635254,0.0018372732447460294,0.0970131903886795
