step,phase,loss_D,acc_D,loss_G,loss_adv,loss_sup,loss_rec,loss_cov,loss_acf
1,GAN,0.7273621559143066,0.296875,0.7528904676437378,0.7036661505699158,0.0010601074900478125,0.2931041717529297,0.0010902781505137682,0.10228130966424942
2,GAN,0.745535135269165,0.03125,0.7331851124763489,0.6491419076919556,0.0008959684637375176,0.5257274508476257,0.0011153372470289469,0.12313820421695709
3,GAN,0.767108142375946,0.0,0.6560924649238586,0.6022858619689941,0.0007714062230661511,0.32385602593421936,0.0011011480819433928,0.14404918253421783
4,GAN,0.7906890511512756,0.03125,0.6054157018661499,0.5499892234802246,0.0006709633744321764,0.3359946012496948,0.0012009855126962066,0.14892004430294037
5,GAN,0.8200943470001221,0.0546875,0.5567405223846436,0.5093640089035034,0.0005972210201434791,0.2800418734550476,0.001216766657307744,0.17710243165493011
6,GAN,0.8455605506896973,0.036363635212183,0.5158330202102661,0.46528300642967224,0.000531654164660722,0.29896917939186096,0.0010621082037687302,0.2038891762495041
7,GAN,0.8677452802658081,0.078125,0.4698464274406433,0.42042672634124756,0.00047288622590713203,0.29060134291648865,0.001238792552612722,0.2186843752861023
8,GAN,0.9045361280441284,0.109375,0.4350471794605255,0.38531869649887085,0.00042579445289447904,0.291952520608902,0.0012638331390917301,0.23101498186588287
9,GAN,0.9376771450042725,0.09090908616781235,0.39855602383613586,0.35315990447998047,0.0003862107405439019,0.2627831697463989,0.0012758399825543165,0.239088237285614
10,GAN,0.9630865454673767,0.109375,0.3783855438232422,0.32753634452819824,0.00036245552473701537,0.30285266041755676,0.0013825929490849376,0.21462365984916687
11,GAN,0.9883758425712585,0.171875,0.3496413826942444,0.30729278922080994,0.0003492603718768805,0.24894285202026367,0.0012095250422134995,0.1961522400379181
12,GAN,1.006781816482544,0.16363635659217834,0.34609606862068176,0.2949094772338867,0.00034451877581886947,0.3120495080947876,0.0013045076048001647,0.16532428562641144
13,GAN,1.0175284147262573,0.21875,0.3291113078594208,0.2862944006919861,0.00034444202901795506,0.2580597698688507,0.0013631407637149096,0.15168651938438416
14,GAN,1.0258963108062744,0.265625,0.3291243612766266,0.27730095386505127,0.0003495652927085757,0.3194118142127991,0.0012495317496359348,0.1412731111049652
15,GAN,1.0194687843322754,0.2181818187236786,0.3198474645614624,0.27925801277160645,0.00035985055728815496,0.2458062767982483,0.0011921207187697291,0.1301594078540802
