index,timestamp,latency__desc,eeg.counter,eeg.interpolated,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4,eeg.rawcq,eeg.battery,cq.af3,cq.f7,cq.f3,cq.fc5,cq.t7,cq.p7,cq.o1,cq.o2,cq.p8,cq.t8,cq.fc6,cq.f4,cq.f8,cq.af4,cq.overall,mot.q0,mot.q1,mot.q2,mot.q3,mot.accx,mot.accy,mot.accz,mot.magx,mot.magy,mot.magz,sq.overallsensorquality,sq.af3.signalquality,sq.af3.rms,sq.f7.signalquality,sq.f7.rms,sq.f3.signalquality,sq.f3.rms,sq.fc5.signalquality,sq.fc5.rms,sq.t7.signalquality,sq.t7.rms,sq.p7.signalquality,sq.p7.rms,sq.o1.signalquality,sq.o1.rms,sq.o2.signalquality,sq.o2.rms,sq.p8.signalquality,sq.p8.rms,sq.t8.signalquality,sq.t8.rms,sq.fc6.signalquality,sq.fc6.rms,sq.f4.signalquality,sq.f4.rms,sq.f8.signalquality,sq.f8.rms,sq.af4.signalquality,sq.af4.rms
3,1754357834.486809,0.0,105.0,0.0,14.378856943318045,-0.5272429416001696,-92.12779486813017,-5.767107465099849,-12.315296151289273,-38.06708556323943,-28.63735097116316,19.94518077778795,1.8593478643340493,-1.556935075923521,-4.99464427424879,39.66657024123504,8.923021100509509,85.873143450134,2529.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1754357834.494612,0.0078029632568359,106.0,0.0,17.886454699893346,6.616879885270097,-83.92349298080033,-6.027277766765297,-11.726076140728876,-40.95777591633687,-29.316753147644967,8.618661707672391,-3.038755656690726,1.354425625083736,-6.268593849388921,39.82943026456161,10.470736195547598,101.87607985743324,3385.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1754357834.502315,0.0155060291290283,107.0,0.0,12.468551763876487,13.840502978716431,-78.6265553547967,-9.3461833110499,-19.3264131144038,-48.323726162888384,-30.381614966212247,2.232209893028627,0.4677694529105336,13.933886505166653,-10.000377127530358,33.13004084750615,9.663939464451984,112.74135792005428,3344.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1754357834.510218,0.0234091281890869,108.0,0.0,18.522978994452423,11.877841243369003,-69.53110770296918,-11.60739416939297,-31.39998387351406,-55.05002289691422,-31.04879156218156,4.614239807932362,5.678537783115354,24.53025729829801,-10.1031541057641,27.975262852650488,12.065742008469472,118.57899334430712,3484.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.3445154428482055,0.66009521484375,-0.26214599609375,0.6138916015625,1.0000152587890625,-0.0439459830522537,-0.0522468909621238,-47.40367889404297,-105.2750473022461,2.691691398620605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1754357834.518021,0.0312120914459228,109.0,0.0,24.4684510637178,11.128078171981471,-62.0000191995577,-16.50105179499369,-38.989475858292295,-56.24924602312713,-32.670438051935946,3.8517502639893486,12.886383383555003,18.33083579361376,-7.694260819443752,23.57148401898996,10.66870305323381,116.416588965676,2529.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1754357834.525924,0.0391149520874023,110.0,0.0,18.449963826299204,22.73573958612338,-57.35781483032917,-14.031901141085,-30.69443643308741,-43.798318991633074,-27.511150732564825,4.117416616094298,19.733626696990363,12.52749552814674,-8.890798849723863,12.575443873748451,2.7635308790849944,99.04825990204172,3385.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1754357834.5337272,0.0469181537628173,111.0,0.0,13.802533881800963,25.744935600584608,-51.02920920510516,-9.733465982558563,-25.201621492989258,-31.373115084380306,-20.467653244166254,10.154710435453584,14.379280728807569,20.736603549647725,-10.662214607015802,1.3350374512746814,1.1917713364038205,78.16352186153249,3344.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1754357834.541629,0.0548200607299804,112.0,0.0,13.262230096496909,19.459541314763165,-40.271365798592,-8.875393174440873,-36.288671525001554,-30.778649718149047,-20.5194501718724,10.572648394509727,11.689657225810905,26.837243993222543,-8.575019874029355,-1.962938293430419,4.408265796955492,62.31953152793747,3484.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.3443303406238556,0.65985107421875,-0.26214599609375,0.6142578125,0.9848783016204834,-0.0854505226016044,-0.0444342717528343,-47.2541389465332,-107.2190399169922,2.8412299156188965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1754357834.549432,0.0626230239868164,113.0,0.0,6.61206196733699,21.099094067298445,-28.489946005864148,-4.07047012111854,-32.699005611667246,-31.172417689110983,-15.369976326070056,13.158503441782178,24.38048372267486,23.258812127206163,-10.097773230279738,-9.26243550547414,-2.069004293475137,41.62123351331172,2529.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1754357834.557235,0.0704259872436523,114.0,0.0,10.942638381743809,25.183104426064023,-15.207011793877983,2.179735758483983,-13.944146970107989,-22.55739936826292,-4.45178559761863,21.78285553459898,30.43359428893468,16.57970086129447,-12.682155847371977,-18.898159464802912,-11.05025292060289,12.42626633417922,3385.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
