step,phase,loss_D,acc_D,loss_G,loss_adv,loss_sup,loss_rec,loss_cov,loss_acf
1,GAN,0.7599567770957947,0.015625,0.6993122100830078,0.639805793762207,0.0011471075704321265,0.35397574305534363,0.0024031277280300856,0.14483140408992767
2,GAN,0.7814393639564514,0.008928571827709675,0.6859203577041626,0.5867005586624146,0.0009907683124765754,0.6221640110015869,0.0036964307073503733,0.14060218632221222
3,GAN,0.8077278733253479,0.0,0.6040356159210205,0.5391477942466736,0.0008704039501026273,0.39620503783226013,0.0034791261423379183,0.13707251846790314
4,GAN,0.8309406042098999,0.008928571827709675,0.5518551468849182,0.48853713274002075,0.0007839946774765849,0.38758283853530884,0.0026028016582131386,0.1375250667333603
5,GAN,0.8634151220321655,0.0390625,0.5114704370498657,0.45546650886535645,0.000720397976692766,0.3398820757865906,0.0026483864057809114,0.13904833793640137
6,GAN,0.8834782838821411,0.01785714365541935,0.4802226722240448,0.4183451235294342,0.0006667443085461855,0.3783709406852722,0.003642158815637231,0.1506214439868927
7,GAN,0.9040601253509521,0.03125,0.4360392987728119,0.38261812925338745,0.0006199726485647261,0.3231039345264435,0.002575123682618141,0.1509220153093338
8,GAN,0.9392165541648865,0.0803571492433548,0.41397133469581604,0.35452672839164734,0.000580307561904192,0.3627833127975464,0.003749874187633395,0.1586841493844986
9,GAN,0.9677051305770874,0.1015625,0.3781746029853821,0.3270363211631775,0.0005351721774786711,0.30839112401008606,0.003071532817557454,0.15909874439239502
10,GAN,0.9895740747451782,0.0535714328289032,0.3689860701560974,0.3061414659023285,0.0004976231721229851,0.385025292634964,0.003162541426718235,0.17515304684638977
11,GAN,1.0146117210388184,0.1328125,0.33897048234939575,0.28909969329833984,0.0004699341952800751,0.29849883913993835,0.003484344808384776,0.1790817528963089
12,GAN,1.0373399257659912,0.133928582072258,0.33777469396591187,0.27428528666496277,0.0004430162371136248,0.3913828134536743,0.002703247359022498,0.16859382390975952
13,GAN,1.0475237369537354,0.2265625,0.3180049657821655,0.26572659611701965,0.0004245090240146965,0.31570398807525635,0.0036025794688612223,0.1770605742931366
14,GAN,1.0611249208450317,0.267857164144516,0.3139771819114685,0.25428158044815063,0.0004129112930968404,0.36844301223754883,0.002571278950199485,0.1556641012430191
