index,timestamp,latency__desc,originaltimestamp,eeg.counter,eeg.interpolated,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4,eeg.rawcq,eeg.battery,cq.af3,cq.f7,cq.f3,cq.fc5,cq.t7,cq.p7,cq.o1,cq.o2,cq.p8,cq.t8,cq.fc6,cq.f4,cq.f8,cq.af4,cq.overall,mot.q0,mot.q1,mot.q2,mot.q3,mot.accx,mot.accy,mot.accz,mot.magx,mot.magy,mot.magz,sq.overallsensorquality,sq.af3.signalquality,sq.af3.rms,sq.f7.signalquality,sq.f7.rms,sq.f3.signalquality,sq.f3.rms,sq.fc5.signalquality,sq.fc5.rms,sq.t7.signalquality,sq.t7.rms,sq.p7.signalquality,sq.p7.rms,sq.o1.signalquality,sq.o1.rms,sq.o2.signalquality,sq.o2.rms,sq.p8.signalquality,sq.p8.rms,sq.t8.signalquality,sq.t8.rms,sq.fc6.signalquality,sq.fc6.rms,sq.f4.signalquality,sq.f4.rms,sq.f8.signalquality,sq.f8.rms,sq.af4.signalquality,sq.af4.rms
28964,1752182837.24954,225.9094560146332,1752182837.257034,92.0,0.0,-0.0512820512104994,-0.9616893945314118,4.77499237865883,-4.387616663043893,3.690594167356984,-13.101631535598608,-3.7520392429929856,3.9967818736308303,6.281520642074476,-3.910448520806448,0.2098361021885537,-1.8178023600995843,-1.314399094341887,6.33984892084468,3402.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.5589746236801147,0.40728759765625,-0.60430908203125,0.39556884765625,1.003921627998352,0.0190432593226432,-0.1411154419183731,-51.74029159545898,-134.88365173339844,-0.4486152529716491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28965,1752182837.257343,225.91725897789,1752182837.264837,93.0,0.0,0.1658869133851901,-1.3665630911256024,1.3191757496879966,-5.600918097357823,-2.0443306521999496,-18.332915960270714,-12.832769137796152,3.618378095491817,10.710693078858537,-0.0550937257076959,6.135081716798378,-4.136312429975181,2.4988591404434253,11.47704594022333,2707.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28966,1752182837.265146,225.92506194114685,1752182837.27274,94.0,0.0,2.7318034537862523,-0.8333041378481347,2.590737602816656,-0.1978138897009707,-7.083849477606467,-14.794416975155515,-12.220189511326796,2.3946581935449807,8.11721195580969,1.0207500762072603,-1.5436093322899789,-4.552661426069225,1.1212429133394115,6.146607267976943,3237.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28967,1752182837.272949,225.9328649044037,1752182837.280543,95.0,0.0,4.366165167107841,-2.0182403498933006,3.276984495059981,-1.5959444239359293,3.066189055343319,-5.283711378827217,-0.963627086875146,0.3116904377148053,5.510155923579635,-1.0464989110108824,-2.618845933892356,-7.30868056611224,-0.9697113521264208,3.216142630783555,3295.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28968,1752182837.280752,225.9406678676605,1752182837.2882462,96.0,0.0,0.1660399110938328,-4.123943005074068,-3.104525667427368,-6.851626154002872,6.955359441590872,1.9645474148422293,3.1484392924110693,0.4176175107670588,2.708287916023039,-3.629812002896358,1.919874638798888,-13.614814232856077,-0.4420297212013224,5.183288343798779,3402.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.5590571761131287,0.4073486328125,-0.60443115234375,0.39520263671875,1.010757565498352,0.0292973220348358,-0.1323262453079223,-51.88983154296875,-135.48179626464844,-1.0467689037322998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28969,1752182837.288555,225.94847083091736,1752182837.296049,97.0,0.0,-1.6546745680857704,-0.2861351609117584,-2.4772789748967945,-0.4283741343180658,2.809480174775697,5.80624652186199,5.922992874328852,2.4520091048297807,-6.642440911673507,-6.116224987523342,-2.975754200995798,-12.39414490424409,2.5607277596027096,3.815252464284608,2707.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28970,1752182837.296358,225.9562740325928,1752182837.3037522,98.0,0.0,1.999275772376436,1.7642322129038206,1.7811759830935188,2.5478572403989546,-1.77708474147569,5.328861630687001,10.451510408621274,-0.9598201234889387,-20.41308386019616,-7.875504970112402,-6.446017742547426,-16.11684351220289,2.187956395192245,1.4502822439460346,3237.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28971,1752182837.304161,225.9640769958496,1752182837.3115551,99.0,0.0,3.5521636223208723,0.5393736216235219,0.6477899340038924,-4.5148544353145645,1.5897307004697403,1.7406731917000933,7.416109455631808,0.0445554934140624,-14.140007392057928,-4.423624596977138,0.6732944327019048,-22.01895916666607,1.2325448196722526,-0.3036644049082362,3295.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28972,1752182837.311964,225.97187995910645,1752182837.319258,100.0,0.0,-0.5613916320580259,1.131018854960125,-0.206795152510729,-3.6814700425841593,6.988838020732423,-2.5043678007834345,-0.8876955949992364,4.16929678824004,1.852431630477945,0.1425761797605034,1.0342235151528527,-18.13717738065811,3.680954794922904,-3.839052752612993,3402.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.5582830905914307,0.40777587890625,-0.6048583984375,0.39520263671875,0.9887846112251282,0.0346684977412223,-0.1450217515230178,-51.14213943481445,-136.0799560546875,-1.794461011886597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28973,1752182837.319767,225.97968292236328,1752182837.3270612,101.0,0.0,-1.6072145054449472,2.1269741779097124,2.356519226430546,5.234352106080419,-6.797112357831256,-5.33588211684307,-1.428992897646797,3.8772962690813095,1.654126021098843,1.209722725398958,-3.699731988513353,-15.555470367173688,2.8263866868083163,-0.6114027592329627,2707.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
