index,timestamp,latency__desc,eeg.counter,eeg.interpolated,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4,eeg.rawcq,eeg.battery,cq.af3,cq.f7,cq.f3,cq.fc5,cq.t7,cq.p7,cq.o1,cq.o2,cq.p8,cq.t8,cq.fc6,cq.f4,cq.f8,cq.af4,cq.overall,mot.q0,mot.q1,mot.q2,mot.q3,mot.accx,mot.accy,mot.accz,mot.magx,mot.magy,mot.magz,sq.overallsensorquality,sq.af3.signalquality,sq.af3.rms,sq.f7.signalquality,sq.f7.rms,sq.f3.signalquality,sq.f3.rms,sq.fc5.signalquality,sq.fc5.rms,sq.t7.signalquality,sq.t7.rms,sq.p7.signalquality,sq.p7.rms,sq.o1.signalquality,sq.o1.rms,sq.o2.signalquality,sq.o2.rms,sq.p8.signalquality,sq.p8.rms,sq.t8.signalquality,sq.t8.rms,sq.fc6.signalquality,sq.fc6.rms,sq.f4.signalquality,sq.f4.rms,sq.f8.signalquality,sq.f8.rms,sq.af4.signalquality,sq.af4.rms
19971,1752180989.4285672,155.76198720932007,79.0,0.0,12.947718796275945,11.069787022500336,-2.2798815271119173,-2.3789581247164966,-6.045784276098465,-17.787598206706868,9.899676355714725,-10.319363863118674,-27.66496171442956,-19.84617436277285,0.3693764135347814,7.9309865667793185,2.823948455016727,11.005496093363,3342.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19972,1752180989.43647,155.76989006996155,80.0,0.0,12.81830459781731,6.259380108227703,-1.5908165935730878,0.2498628971072278,-7.817999870242197,-22.37561188603245,8.092207571677875,-15.653167073410962,-24.547104459259565,-20.864592870757427,3.3777528006539725,7.082780159559469,17.975507097665805,17.0135823876575,3470.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.5998631715774536,0.4962158203125,-0.56658935546875,0.27001953125,0.9316548705101012,0.3535210192203522,-0.1074235141277313,-51.44121551513672,-119.33165740966795,-8.972305297851562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19973,1752180989.444273,155.77769303321838,81.0,0.0,5.043690123834815,6.299874053717404,-2.659497994443078,-1.3461294449411048,-5.3470739400219065,-27.847226353057373,-0.5008122911257393,-11.114563430046124,-4.820157914645242,-0.6348009328338184,3.2326719155713244,1.6850365385828434,25.602660764936537,15.70380677868804,2814.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19974,1752180989.452176,155.78559613227844,82.0,0.0,-1.0279975867884996,8.475704628690076,-4.620195370521001,-5.124679089934885,-4.7245889352111,-29.533177613583803,-13.0583577175092,-0.5552385463913918,9.883487330541271,8.359427287697715,-2.6984670989913138,-2.84196970236607,14.927595920550091,8.109029952571662,3319.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19975,1752180989.459979,155.79339909553528,83.0,0.0,0.4875702492389582,7.28666598774892,-6.628256195529827,-4.895757293557635,2.001503861548686,-11.217915159904036,-2.561855624986064,8.33117171708736,9.255903700658507,-6.417482693908452,-6.487082827476284,-4.231816203171773,10.906644298995277,9.00976620306912,3342.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19976,1752180989.4678822,155.80130219459534,84.0,0.0,-4.023574409520881,3.945693984019835,-10.20005471185623,-7.610971873702345,6.992233230557867,11.474040586306808,16.929621633839588,6.949895203811304,-1.529547903335219,-23.91047405270502,-12.560935746804809,-10.262521486007762,9.661977788461307,5.476326480025671,3470.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.5942685604095459,0.50048828125,-0.5701904296875,0.26690673828125,0.9106584191322328,0.3432669639587402,-0.1274433583021164,-51.74029159545898,-119.48119354248048,-11.364919662475586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19977,1752180989.475785,155.80920505523682,85.0,0.0,-6.793255089981409,3.949342249777464,-9.10987974449109,-5.588774273605504,9.41827090296548,23.05883254306693,15.89985531154211,6.405182880451156,9.661249421902433,-12.781284622081978,-12.423592909087327,-10.679359921662234,2.226436443801452,-0.5073233689175485,2814.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19978,1752180989.4835892,155.81700921058655,86.0,0.0,-5.424100671183287,3.438204352632144,-7.279081800082285,-0.7285714427238519,-0.114020816635592,9.275729710572843,-8.1402037487188,-2.171543333091482,19.723318341978224,8.780737453532193,-3.116760212545988,-5.910398566813545,4.112317094648257,4.0044750288998,3319.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19979,1752180989.491392,155.82481217384338,87.0,0.0,1.402205660776957,8.950786091672718,-6.827611199263103,-1.6050245098850553,-19.358248041527983,-16.75634062260201,-19.141536613511107,-10.550089471844473,9.367298199159876,2.8643166424254787,10.06323060745801,-3.601881413042406,18.69804365706844,16.007667539155506,3342.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19980,1752180989.499095,155.832515001297,88.0,0.0,5.717418691635366,14.524384674632593,-6.56747727668678,-5.598225530597468,-24.58455228341291,-16.809334611443354,-5.616744034396511,-1.1283443669547424,7.446804447894202,-6.657952441290355,12.10331570691988,-6.35674763781396,24.509474811649817,16.581346403899992,3470.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.4221034348011017,0.72369384765625,-0.194580078125,0.5101318359375,0.8657358884811401,0.372564285993576,-0.2045929729938507,-49.945831298828125,-119.63072967529295,-11.963072776794434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19981,1752180989.5068982,155.8403182029724,89.0,0.0,4.155414289128288,3.703921531589291,-9.734075640678526,-11.261993533955176,-20.44082126671236,-10.92553146545481,-4.505804780491758,2.3479838810337696,19.591957358454778,9.278741910261031,5.884611015858923,-6.746697157781426,4.894646861341442,9.32499616570766,2814.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19982,1752180989.5147011,155.84812116622925,90.0,0.0,6.0656062793902095,0.2799345865715423,-8.806064199518019,-7.488662865587429,-20.28258493268137,-18.41094498009477,-14.987953433240484,-4.858073030691145,17.218187763015493,17.369874244878673,7.312934698188926,1.0147764154348806,6.479548116211021,11.33956471820855,3319.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19983,1752180989.5224051,155.85582518577576,91.0,0.0,3.344440671018681,7.70214964504472,-4.430562881352877,4.4516418446416495,-7.195445674013079,-0.4183091822074729,-4.835924663017757,-8.540136331316539,-0.530402405115943,1.8241937900918472,-3.897413751755813,5.4350784944408375,-0.3435880853200714,6.575703177112736,3342.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
