step,phase,loss_D,acc_D,loss_G,loss_adv,loss_sup,loss_rec,loss_cov,loss_acf
1,GAN,0.7343572974205017,0.296875,0.7443701028823853,0.7015887498855591,0.001172622200101614,0.247671976685524,0.0007025297381915152,0.10457974672317505
2,GAN,0.7572785019874573,0.0078125,0.7083359360694885,0.6350884437561035,0.0010016484884545207,0.45466214418411255,0.0005577541887760162,0.10132226347923279
3,GAN,0.783934473991394,0.0,0.6360097527503967,0.5814527869224548,0.0008665351197123528,0.3274643123149872,0.0006370703922584653,0.1409284919500351
4,GAN,0.8128766417503357,0.0078125,0.5657699108123779,0.5232561230659485,0.0007463551592081785,0.2537834942340851,0.000582927605137229,0.10948701202869415
5,GAN,0.8469183444976807,0.015625,0.5265536308288574,0.48121559619903564,0.0006512872641906142,0.2713658809661865,0.0005964883021079004,0.13307052850723267
6,GAN,0.8702762126922607,0.00909090880304575,0.4807378947734833,0.44067442417144775,0.0005735087324865162,0.2338341623544693,0.0006361007690429688,0.16243721544742584
7,GAN,0.8900090456008911,0.0234375,0.4505041539669037,0.40172553062438965,0.000506063224747777,0.2951925992965698,0.000674780982080847,0.14806479215621948
8,GAN,0.9205297827720642,0.03125,0.41325968503952026,0.37584853172302246,0.00045685458462685347,0.22022303938865662,0.0007490044226869941,0.14923307299613953
9,GAN,0.9507504105567932,0.045454543083906174,0.3947809934616089,0.34838998317718506,0.0004063636588398367,0.27660009264945984,0.0008820758666843176,0.18277205526828766
10,GAN,0.9676797986030579,0.0390625,0.36887648701667786,0.3285258710384369,0.0003742865810636431,0.24110467731952667,0.0009498857543803751,0.15167808532714844
11,GAN,0.9948699474334717,0.109375,0.3536078631877899,0.3077380955219269,0.0003500112215988338,0.2780114412307739,0.0010185458231717348,0.1543736755847931
12,GAN,1.0082755088806152,0.08181817829608917,0.3345561921596527,0.2971770465373993,0.00033579315640963614,0.2174595147371292,0.0011549284681677818,0.18590901792049408
13,GAN,1.0227818489074707,0.125,0.32859310507774353,0.2853584885597229,0.00032679454307071865,0.2550240457057953,0.0012453575618565083,0.1981637179851532
14,GAN,1.0309360027313232,0.15625,0.3148108124732971,0.27634483575820923,0.0003242848615627736,0.22918954491615295,0.0012445006286725402,0.15386566519737244
15,GAN,1.0301777124404907,0.145454540848732,0.3195515275001526,0.27330613136291504,0.0003308918094262481,0.28316575288772583,0.001272920984774828,0.13698381185531616
16,GAN,1.0418946743011475,0.171875,0.3044135868549347,0.26842617988586426,0.0003416819963604212,0.2137480527162552,0.0012753349728882313,0.14309440553188324
17,GAN,1.0352681875228882,0.21875,0.3152313232421875,0.2675570249557495,0.0003565370279829949,0.29255980253219604,0.0013418422313407063,0.13402198255062103
18,GAN,1.0324153900146484,0.24545453488826752,0.309310644865036,0.27108848094940186,0.0003745327121578157,0.22724276781082153,0.001425096532329917,0.14846932888031006
19,GAN,1.0201237201690674,0.3359375,0.3204962909221649,0.27451372146606445,0.0003938469453714788,0.2796846926212311,0.0015256732003763318,0.14012686908245087
20,GAN,1.0209331512451172,0.265625,0.3172151744365692,0.2809358239173889,0.000409947766456753,0.2170056849718094,0.0013861643383279443,0.12285435944795609
21,GAN,1.016541838645935,0.2545454502105713,0.33287787437438965,0.2881399989128113,0.00043647977872751653,0.2728804051876068,0.0013880414189770818,0.12273722887039185
22,GAN,0.9943599104881287,0.3359375,0.3322486877441406,0.2963508367538452,0.0004597987572196871,0.20951910316944122,0.0014544583391398191,0.15234775841236115
23,GAN,0.9860081076622009,0.3359375,0.3545072674751282,0.3085712492465973,0.0004800332535523921,0.2812686860561371,0.001475391210988164,0.11306706070899963
24,GAN,0.9588028192520142,0.3636363446712494,0.3601836562156677,0.32205986976623535,0.0004945651162415743,0.22937430441379547,0.0014897079672664404,0.10946142673492432
25,GAN,0.9530386924743652,0.3828125,0.37346863746643066,0.33104926347732544,0.0005151606746949255,0.25774744153022766,0.0015043800231069326,0.10833263397216797
26,GAN,0.9319429397583008,0.4140625,0.38365158438682556,0.34301456809043884,0.0005363678210414946,0.2426142394542694,0.00177537533454597,0.12912417948246002
27,GAN,0.9198368191719055,0.44545453786849976,0.3967878222465515,0.3574821352958679,0.0005540563724935055,0.23688384890556335,0.0015995240537449718,0.1031484603881836
28,GAN,0.9054359197616577,0.4140625,0.4068182706832886,0.37201929092407227,0.000568067014683038,0.207561194896698,0.001676076208241284,0.0955146849155426
29,GAN,0.8920797109603882,0.4609375,0.43083125352859497,0.38771742582321167,0.0005901336553506553,0.26020142436027527,0.0017612396040931344,0.1130177453160286
30,GAN,0.8742195963859558,0.44545453786849976,0.44208064675331116,0.4034319519996643,0.0006071322713978589,0.22765345871448517,0.001880772178992629,0.13114413619041443
31,GAN,0.8583251237869263,0.4765625,0.460752010345459,0.41610461473464966,0.0006172184948809445,0.267223060131073,0.0019195027416571975,0.13273508846759796
32,GAN,0.8483809232711792,0.5,0.472258597612381,0.435493528842926,0.0006244364776648581,0.21747060120105743,0.0019192021572962403,0.11068016290664673
33,GAN,0.8316999673843384,0.4999999701976776,0.49293652176856995,0.4531468451023102,0.0006373345968313515,0.23833908140659332,0.0019301644060760736,0.10344548523426056
34,GAN,0.8163542151451111,0.5,0.5128942728042603,0.4748518466949463,0.000652688555419445,0.22665655612945557,0.002004339126870036,0.10128545761108398
35,GAN,0.8014260530471802,0.5,0.5316371321678162,0.4917129874229431,0.0006587313837371767,0.2357177585363388,0.0019824437331408262,0.12654121220111847
36,GAN,0.7865785360336304,0.49090906977653503,0.5518916845321655,0.5151527523994446,0.000659989716950804,0.2181524634361267,0.0019890458788722754,0.09882200509309769
37,GAN,0.7715857625007629,0.5,0.5796112418174744,0.5369800329208374,0.0006658804486505687,0.25462910532951355,0.002048853551968932,0.11888880282640457
38,GAN,0.7515591382980347,0.5,0.6022282838821411,0.5633628368377686,0.0006635439931415021,0.23095203936100006,0.0020370525307953358,0.10854607820510864
39,GAN,0.737410843372345,0.4999999701976776,0.6207901835441589,0.5837416052818298,0.0006670845905318856,0.21699663996696472,0.0020508423913270235,0.12181665003299713
40,GAN,0.7238433957099915,0.5,0.6477712392807007,0.6093323230743408,0.0006644395762123168,0.2259296476840973,0.00205145962536335,0.12472741305828094
41,GAN,0.7114050984382629,0.5,0.679776668548584,0.6407662034034729,0.0006691343733109534,0.22379450500011444,0.00221891887485981,0.16836602985858917
42,GAN,0.6983762383460999,0.4999999701976776,0.7061964869499207,0.6679448485374451,0.0006585810333490372,0.21843555569648743,0.002212118124589324,0.17221316695213318
43,GAN,0.6852312088012695,0.5,0.7323395013809204,0.6940091848373413,0.0006633511511608958,0.2229839414358139,0.002251212252303958,0.14125370979309082
44,GAN,0.5161518454551697,0.6171875,0.7691237330436707,0.7281934022903442,0.0006673448369838297,0.24202358722686768,0.0022100096102803946,0.12792380154132843
45,GAN,0.13010422885417938,0.872727245092392,0.7931658029556274,0.7554863691329956,0.0006635698373429477,0.21655642986297607,0.002189639024436474,0.1569790244102478
46,GAN,0.1280316561460495,0.9921875,0.8178861141204834,0.7784445285797119,0.0006554509745910764,0.22927051782608032,0.002222479321062565,0.15089768171310425
