index,timestamp,latency__desc,originaltimestamp,eeg.counter,eeg.interpolated,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4,eeg.rawcq,eeg.battery,cq.af3,cq.f7,cq.f3,cq.fc5,cq.t7,cq.p7,cq.o1,cq.o2,cq.p8,cq.t8,cq.fc6,cq.f4,cq.f8,cq.af4,cq.overall,mot.q0,mot.q1,mot.q2,mot.q3,mot.accx,mot.accy,mot.accz,mot.magx,mot.magy,mot.magz,sq.overallsensorquality,sq.af3.signalquality,sq.af3.rms,sq.f7.signalquality,sq.f7.rms,sq.f3.signalquality,sq.f3.rms,sq.fc5.signalquality,sq.fc5.rms,sq.t7.signalquality,sq.t7.rms,sq.p7.signalquality,sq.p7.rms,sq.o1.signalquality,sq.o1.rms,sq.o2.signalquality,sq.o2.rms,sq.p8.signalquality,sq.p8.rms,sq.t8.signalquality,sq.t8.rms,sq.fc6.signalquality,sq.fc6.rms,sq.f4.signalquality,sq.f4.rms,sq.f8.signalquality,sq.f8.rms,sq.af4.signalquality,sq.af4.rms
11579,1754687631.590577,90.2347059249878,1754687631.60077,33.0,0.0,-7.49872674428091,6.394403082087484,8.732192961703495,22.572384308436902,-15.944563352762502,-1.9356029220923163,8.344014469961953,-4.837578436350748,-8.521407097839218,-9.608416546973716,0.3379075600715051,1.4667744789564008,-1.7938882727762593,7.866711254384844,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11580,1754687631.59838,90.2425091266632,1754687631.608573,34.0,0.0,-10.721615483286698,9.144401390528644,8.785107575886727,17.172012743084295,-10.690841139625745,1.2379547908594333,0.841757156927855,-10.458266695169767,-3.1177308495174145,-1.7776753785221544,1.0926718904547386,-1.519484243974304,4.046634994408819,-0.804128360636966,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11581,1754687631.606183,90.25031208992004,1754687631.6162782,35.0,0.0,-35.03793594344482,-5.856111247145421,-1.5051505057138712,6.156220680840093,-0.8056565853469309,1.393414983946201,-5.193620341703365,-1.88854162622166,6.547377799254992,8.60317311906444,1.223937281098749,5.423500655028093,1.3521161389127627,-9.503928922553698,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11582,1754687631.613986,90.25811505317688,1754687631.624181,36.0,0.0,-57.39643231307666,-14.586186756169004,-15.06539630187702,-5.866678048118661,4.999754170322113,1.6000799401850363,-7.600643177159686,3.0747003284352097,4.401381219781705,13.277739699551583,6.061682913345841,11.499726405091504,5.202455897944464,-5.811050331390181,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.3029175698757171,0.6273193359375,-0.3363037109375,0.63372802734375,0.9848783016204834,-0.4526436328887939,-0.1396505683660507,-43.51567840576172,-135.18272399902344,-12.561226844787598,25.0,1.0,68.44888305664062,1.0,53.39332580566406,3.0,22.93321228027344,1.0,56.33294677734375,1.0,36.62583160400391,1.0,27.526580810546875,3.0,26.184616088867188,3.0,26.882959365844727,4.0,21.1426944732666,3.0,34.57088088989258,4.0,32.44597244262695,4.0,28.658754348754883,4.0,32.01150894165039,4.0,33.86689758300781
11583,1754687631.621789,90.26591801643372,1754687631.6319852,37.0,0.0,-66.33951037191046,-5.23725673329513,-18.03616081709517,-22.41826607425832,5.143301029454108,7.87787078741113,-12.884873537431536,-2.472056889146071,-6.107988647940404,17.698900157180905,12.085434921291055,11.659032417150636,16.841575854165736,2.02197157379727,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11584,1754687631.629592,90.27372097969057,1754687631.639789,38.0,0.0,-58.75218415836245,3.561560045495389,-15.766569833442311,-34.896987100075,0.2568253905914108,7.435279294639416,-17.329057150950824,-3.9532319840184735,-5.465983509570256,17.481402686342946,7.790321055979332,10.810434810332955,15.36369962433354,6.141799540325499,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11585,1754687631.637395,90.2815239429474,1754687631.647593,39.0,0.0,-19.62324724339804,8.955730598328632,0.252453694051769,-47.43527905479935,-8.704430869930896,0.2506886755204531,-12.463105442824196,-3.4750600006486723,2.278579613148397,7.168918915260339,-0.2010388879519729,9.481213596808464,2.42988886055058,12.249372706397043,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11586,1754687631.645198,90.2893271446228,1754687631.6553972,40.0,0.0,24.58367407971352,8.572739671574894,19.109553651160127,-54.6859207444426,-15.17593698539534,-5.2501737320572985,-7.438210491451215,-11.946655445633908,-0.190237580533509,2.281112750787188,-0.9833045908163598,5.201142546590688,-2.1930685740943794,20.710128912448056,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.5214015245437622,0.30157470703125,-0.63763427734375,0.480224609375,0.8213015794754028,-0.3315480351448059,-0.181155115365982,-45.16060256958008,-135.63134765625,-12.86030387878418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11587,1754687631.653001,90.29713010787964,1754687631.663201,41.0,0.0,40.544730846303565,3.709681544241974,22.62058453957889,-62.77190310155456,-21.81593807137226,-5.31657168582889,-6.619852886735004,-18.16727539734132,-10.723437859881734,8.880221122897723,1.7682691569926163,4.774440516526028,3.527250091787316,30.273637333581064,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11588,1754687631.660805,90.3049340248108,1754687631.671005,42.0,0.0,39.63950888836175,4.364789944752687,22.44275898517376,-38.59797367569709,-17.888551251169176,-3.937593865052577,-2.303631974781979,-16.488534468798704,-13.13933013639081,5.072608923658528,0.2856946603050758,7.290798483988425,2.366663963520672,29.050598976120824,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11589,1754687631.668608,90.31273698806764,1754687631.678709,43.0,0.0,37.401781282254944,2.751762118612376,26.590458739395643,-31.15453249798708,-21.262948457870777,-3.3486504909545545,-0.1759852919898747,-11.641161410042116,0.7239535658705591,-1.26699684733304,-1.0978192979194148,4.741942164064881,-2.328205920350925,10.757757008211229,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
