step,phase,loss_D,acc_D,loss_G,loss_adv,loss_sup,loss_rec,loss_cov,loss_acf
1,GAN,0.7427878975868225,0.0859375,0.7098730802536011,0.6632883548736572,0.0013650839682668447,0.2673414349555969,0.0018731341697275639,0.11660031229257584
2,GAN,0.763745129108429,0.0,0.6935128569602966,0.6100077629089355,0.0011323349317535758,0.5177905559539795,0.0013259182451292872,0.11998695880174637
3,GAN,0.787085235118866,0.0,0.6238623857498169,0.5689602494239807,0.0009525526547804475,0.3301405906677246,0.0015216352185234427,0.12388590723276138
4,GAN,0.8098450303077698,0.0234375,0.5721303820610046,0.5195865631103516,0.0008012795588001609,0.3164409399032593,0.0015341470716521144,0.13138934969902039
5,GAN,0.8379117846488953,0.0625,0.5324409604072571,0.4837712347507477,0.0006912216194905341,0.2910674512386322,0.0014551447238773108,0.144616037607193
6,GAN,0.8624134063720703,0.03448275849223137,0.49423903226852417,0.4461851418018341,0.000605050241574645,0.289246141910553,0.0014384171226993203,0.1404346376657486
7,GAN,0.8776564598083496,0.0703125,0.45104777812957764,0.40960341691970825,0.0005436164210550487,0.243872731924057,0.0012482734164223075,0.15975748002529144
8,GAN,0.9118186235427856,0.078125,0.4238186776638031,0.3787771463394165,0.0004965256084688008,0.2698056697845459,0.0017720793839544058,0.15139664709568024
9,GAN,0.9441155791282654,0.10344827175140381,0.39054733514785767,0.3479417562484741,0.0004566592979244888,0.2547381520271301,0.0011969913030043244,0.14944855868816376
10,GAN,0.9667909741401672,0.078125,0.3685121536254883,0.3255954384803772,0.00042935481178574264,0.2556305527687073,0.0012272767489776015,0.16236235201358795
11,GAN,0.992720365524292,0.1328125,0.3494079113006592,0.3058372437953949,0.00040398340206593275,0.26162004470825195,0.0016008446691557765,0.15338459610939026
12,GAN,1.010172963142395,0.16379310190677643,0.339857816696167,0.29399755597114563,0.00038442329969257116,0.28075355291366577,0.0013448739191517234,0.12768039107322693
13,GAN,1.0215824842453003,0.1953125,0.32616227865219116,0.28408271074295044,0.000368445529602468,0.25303027033805847,0.0017007538117468357,0.14843347668647766
14,GAN,1.0315297842025757,0.1953125,0.31580010056495667,0.2748391628265381,0.00035663414746522903,0.2484378069639206,0.001222744002006948,0.12943433225154877
15,GAN,1.024646282196045,0.18103447556495667,0.3157702386379242,0.27389249205589294,0.00035219069104641676,0.25550177693367004,0.0015598780009895563,0.12245459109544754
