step,phase,loss_D,acc_D,loss_G,loss_adv,loss_sup,loss_rec,loss_cov,loss_acf
1,GAN,0.7461431622505188,0.1794871836900711,0.7677191495895386,0.6850182414054871,0.000756412569899112,0.5204882621765137,0.0024058776907622814,0.11431236565113068
2,GAN,0.7612058520317078,0.025641025975346565,0.7207636833190918,0.6284149885177612,0.0006955259013921022,0.5857335329055786,0.002420559525489807,0.1164742186665535
3,GAN,0.7891954183578491,0.025641025975346565,0.6535259485244751,0.5709906220436096,0.0006558746681548655,0.5205288529396057,0.002425509039312601,0.12078007310628891
4,GAN,0.8056057095527649,0.012820512987673283,0.6036669015884399,0.5293055176734924,0.0006176026072353125,0.46583348512649536,0.002437882823869586,0.12802232801914215
5,GAN,0.8367106318473816,0.025641025975346565,0.5569871664047241,0.48065823316574097,0.0005830075824633241,0.47926071286201477,0.002415079390630126,0.13091617822647095
6,GAN,0.8659266829490662,0.05128205195069313,0.5129752159118652,0.43872129917144775,0.0005501521518453956,0.46509528160095215,0.0023935986682772636,0.13836733996868134
7,GAN,0.8924726843833923,0.08974359184503555,0.46821779012680054,0.3943677246570587,0.0005117979599162936,0.46297135949134827,0.002342573832720518,0.13993456959724426
8,GAN,0.9302328824996948,0.14102564752101898,0.4325968623161316,0.3602135181427002,0.0004733408277388662,0.4538825750350952,0.0023182742297649384,0.14056910574436188
9,GAN,0.9663700461387634,0.10256410390138626,0.4009203612804413,0.3262488543987274,0.0004448175022844225,0.46870923042297363,0.002264368813484907,0.14813727140426636
10,GAN,0.9862695932388306,0.19230769574642181,0.37509945034980774,0.30334267020225525,0.00041904274257831275,0.45003142952919006,0.002271727193146944,0.14633823931217194
11,GAN,1.01500403881073,0.1538461595773697,0.354757159948349,0.28120335936546326,0.00039450632175430655,0.46271082758903503,0.0022705644369125366,0.14477737247943878
12,GAN,1.0304548740386963,0.29487180709838867,0.344999760389328,0.2707618474960327,0.000378538592485711,0.46799394488334656,0.002322903834283352,0.14167532324790955
13,GAN,1.0518803596496582,0.26923078298568726,0.3354245722293854,0.26134008169174194,0.00037044452619738877,0.468029648065567,0.0023130078334361315,0.1349675953388214
14,GAN,1.047701120376587,0.26923078298568726,0.3300696909427643,0.2576020359992981,0.0003665774711407721,0.45786023139953613,0.0023680056910961866,0.13089242577552795
15,GAN,1.0473014116287231,0.3333333432674408,0.32780778408050537,0.2556980848312378,0.0003648810088634491,0.45592963695526123,0.0023729233071208,0.12772144377231598
16,GAN,1.0456690788269043,0.3205128312110901,0.3228364586830139,0.25182870030403137,0.00036701347562484443,0.44900837540626526,0.0023926584981381893,0.12418343871831894
17,GAN,1.0506709814071655,0.43589743971824646,0.32250842452049255,0.2510129511356354,0.0003747777082026005,0.4521234333515167,0.0024031982757151127,0.12402685731649399
18,GAN,1.0520981550216675,0.43589743971824646,0.32353246212005615,0.25341877341270447,0.00038422035868279636,0.4428699016571045,0.0024134316481649876,0.1229075938463211
19,GAN,1.0263947248458862,0.41025641560554504,0.3287035822868347,0.25825953483581543,0.0003987477393820882,0.44499608874320984,0.0024162044283002615,0.12129545211791992
20,GAN,1.0568182468414307,0.43589743971824646,0.33257895708084106,0.2625879943370819,0.0004161277611274272,0.441979318857193,0.002409872133284807,0.1186680719256401
21,GAN,1.0413485765457153,0.42307692766189575,0.33771854639053345,0.26789966225624084,0.00043520095641724765,0.4406307637691498,0.002413863316178322,0.1173129752278328
22,GAN,1.0189731121063232,0.4743589758872986,0.3486911356449127,0.2774968445301056,0.00045919197145849466,0.4497208595275879,0.0024209446273744106,0.11429725587368011
23,GAN,1.0076488256454468,0.4871794879436493,0.35701796412467957,0.2855096459388733,0.0004819700843654573,0.45170339941978455,0.002410025568678975,0.11172859370708466
24,GAN,0.9992542862892151,0.5,0.3662015497684479,0.2957986295223236,0.0005000144592486322,0.444441020488739,0.0024318131618201733,0.10818836092948914
25,GAN,0.9704857468605042,0.4743589758872986,0.3740246593952179,0.3045525848865509,0.0005234931595623493,0.43791383504867554,0.002428431762382388,0.10708216577768326
26,GAN,0.9564757347106934,0.5,0.38533520698547363,0.31679120659828186,0.0005385126569308341,0.431676983833313,0.0024383733980357647,0.1051892340183258
27,GAN,0.9529775977134705,0.5,0.3976799249649048,0.32905417680740356,0.0005610607913695276,0.4318678081035614,0.002438606694340706,0.10446149110794067
28,GAN,0.9252728223800659,0.5,0.4153667986392975,0.346884548664093,0.0005726248491555452,0.43083059787750244,0.002455994486808777,0.10330542176961899
29,GAN,0.9163263440132141,0.5,0.42629072070121765,0.3577129542827606,0.0005902285920456052,0.43112874031066895,0.002465362660586834,0.10319060832262039
30,GAN,0.8965572714805603,0.5,0.43882039189338684,0.37022048234939575,0.000596933881752193,0.43105459213256836,0.002471569227054715,0.10383858531713486
31,GAN,0.8778132200241089,0.4871794879436493,0.46457579731941223,0.3958550691604614,0.0006142466445453465,0.43135857582092285,0.0024829793255776167,0.10498584061861038
32,GAN,0.8677472472190857,0.4871794879436493,0.4712812006473541,0.4030568599700928,0.0006343721179291606,0.4276024103164673,0.002498244633898139,0.10529450327157974
33,GAN,0.8543031811714172,0.5,0.488668292760849,0.42049553990364075,0.0006361610139720142,0.4271203279495239,0.0025154524482786655,0.10603799670934677
34,GAN,0.831657350063324,0.5,0.5096654295921326,0.4413597881793976,0.000656585325486958,0.42760926485061646,0.002506367163732648,0.10596661269664764
35,GAN,0.8182106614112854,0.5,0.5254570841789246,0.45668983459472656,0.0006629543495364487,0.4306413233280182,0.0025305270683020353,0.10531216859817505
36,GAN,0.8048906326293945,0.5,0.5459810495376587,0.47713059186935425,0.000676743860822171,0.4305303692817688,0.002511141588911414,0.10826708376407623
37,GAN,0.7907168865203857,0.4871794879436493,0.566030740737915,0.49820441007614136,0.0006823270232416689,0.4219137132167816,0.002559285145252943,0.12077348679304123
38,GAN,0.7707685828208923,0.5,0.5850679278373718,0.5167157649993896,0.0007107987767085433,0.4236903190612793,0.0025802080053836107,0.12943799793720245
39,GAN,0.7631682753562927,0.5,0.6063986420631409,0.5390687584877014,0.0007207611342892051,0.41737285256385803,0.0025728698819875717,0.12422472983598709
40,GAN,0.7419608235359192,0.5,0.6238999366760254,0.5562046766281128,0.0007253274670802057,0.4197936952114105,0.002568688942119479,0.1236581802368164
41,GAN,0.7386146187782288,0.5,0.6381059885025024,0.5703187584877014,0.0007269686902873218,0.4203358590602875,0.0025746626779437065,0.1239333301782608
42,GAN,0.7236663699150085,0.5,0.6531208753585815,0.5857424736022949,0.000725781952496618,0.41762208938598633,0.0025760019198060036,0.1240210011601448
43,GAN,0.7170297503471375,0.5,0.6717873811721802,0.6047521829605103,0.0007361957686953247,0.41533416509628296,0.0025756394024938345,0.12246142327785492
44,GAN,0.7030678987503052,0.5,0.6994797587394714,0.6330862045288086,0.0007300344877876341,0.4114145040512085,0.0025709746405482292,0.12070495635271072
45,GAN,0.6925972104072571,0.5,0.7123481631278992,0.6462797522544861,0.0007204530411399901,0.40938693284988403,0.0025631082244217396,0.1211053654551506
46,GAN,0.6821871995925903,0.5,0.7395612001419067,0.6731191277503967,0.0007209623581729829,0.4116613268852234,0.0025632453616708517,0.1226535439491272
47,GAN,0.6709549427032471,0.5256410259753466,0.7503979206085205,0.6836609840393066,0.0007163656991906464,0.4136173725128174,0.0025690749753266573,0.12340840697288513
48,GAN,0.6591808199882507,0.5512820519506931,0.7698535919189453,0.7035527229309082,0.0007173555786721408,0.4105176031589508,0.002581479027867317,0.12468769401311874
49,GAN,0.3996240198612213,0.6538461595773697,0.7849916815757751,0.7193382382392883,0.0007093454478308558,0.40600675344467163,0.0025906385853886604,0.1273309588432312
50,GAN,0.12755578756332397,0.8589743673801422,0.8046830892562866,0.7388384938240051,0.0007100501679815352,0.40685319900512695,0.0025889622047543526,0.13044022023677826
51,GAN,0.1262723058462143,0.9743589758872986,0.821180522441864,0.7546388506889343,0.0006989195244386792,0.41168805956840515,0.0025937960017472506,0.13069213926792145
52,GAN,0.12389787286520004,0.9871794879436493,0.8424221277236938,0.7747842669487,0.0006881808512844145,0.41940006613731384,0.002593176206573844,0.12927518784999847
53,GAN,0.12273743003606796,1.0,0.8572415709495544,0.7906256318092346,0.0006905918125994503,0.41274023056030273,0.0025990090798586607,0.12775689363479614
54,GAN,0.12075407803058624,1.0,0.8711039423942566,0.8054576516151428,0.0006785696023143828,0.40668410062789917,0.002602548338472843,0.1264936327934265
55,GAN,0.11995227634906769,1.0,0.8835744261741638,0.8184565305709839,0.0006848765187896788,0.4032336473464966,0.0025979650672525167,0.12501032650470734
56,GAN,0.11864537000656128,1.0,0.9106082320213318,0.8457146883010864,0.0006692557944916189,0.40214627981185913,0.002594142220914364,0.12429914623498917
57,GAN,0.11777406185865402,1.0,0.9275210499763489,0.8623310923576355,0.0006645307294093072,0.4043647050857544,0.0025986316613852978,0.12318617850542068
58,GAN,0.11435981094837189,1.0,0.9447421431541443,0.8799535632133484,0.000665492145344615,0.40171486139297485,0.0025919578038156033,0.12285371124744415
59,GAN,0.11360239237546921,1.0,0.963467001914978,0.8984036445617676,0.0006601485074497759,0.4037885069847107,0.002599789761006832,0.12183239310979843
60,GAN,0.11275463551282883,1.0,0.9825607538223267,0.9160316586494446,0.0006587199168279767,0.4137844145298004,0.002600043313577771,0.12036125361919403
61,GAN,0.11038519442081451,1.0,1.0069829225540161,0.9422173500061035,0.000639196252450347,0.4025039076805115,0.002593090059235692,0.1197250485420227
62,GAN,0.1090669259428978,1.0,1.0202562808990479,0.9567049741744995,0.0006454251706600189,0.3940683901309967,0.0026018682401627302,0.12133732438087463
63,GAN,0.1083386093378067,1.0,1.035522222518921,0.9715264439582825,0.000650485628284514,0.3957434892654419,0.002588297938928008,0.13026292622089386
64,GAN,0.10773088037967682,1.0,1.0479545593261719,0.9831479787826538,0.0006544634234160185,0.40224209427833557,0.002595881698653102,0.12144903093576431
65,GAN,0.10604021698236465,1.0,1.074528455734253,1.0099303722381592,0.0006723649566993117,0.3994423747062683,0.0026053651235997677,0.1293163001537323
66,GAN,0.10651781409978867,1.0,1.0971623659133911,1.0328494310379028,0.0006679518264718354,0.39834702014923096,0.002602389082312584,0.12394458055496216
67,GAN,0.10371635109186172,1.0,1.098229169845581,1.0346224308013916,0.0006466094055213034,0.3943943679332733,0.0026036836206912994,0.12148841470479965
68,GAN,0.10167483240365982,1.0,1.1154842376708984,1.0526654720306396,0.0006526719662360847,0.3891375958919525,0.0026164513546973467,0.120587058365345
69,GAN,0.10166191309690475,1.0,1.1285600662231445,1.0661895275115967,0.0006420917925424874,0.38650375604629517,0.0026245147455483675,0.11950193345546722
70,GAN,0.10031316429376602,1.0,1.1353286504745483,1.0728633403778076,0.0006440287106670439,0.38726046681404114,0.002629881491884589,0.1182623952627182
71,GAN,0.09831321984529495,1.0,1.159572958946228,1.0969752073287964,0.0006350228795781732,0.38852548599243164,0.002637523226439953,0.11673523485660553
72,GAN,0.09782224148511887,1.0,1.1724965572357178,1.1099069118499756,0.0006288610748015344,0.3862896263599396,0.002641485072672367,0.1340140700340271
73,GAN,0.0974934995174408,1.0,1.1785264015197754,1.1162060499191284,0.0006184826488606632,0.38683706521987915,0.0026482923422008753,0.11799299716949463
74,GAN,0.09532570838928223,1.0,1.2037466764450073,1.1407097578048706,0.0006224335520528257,0.39155280590057373,0.0026451637968420982,0.11786989867687225
75,GAN,0.09605631232261658,1.0,1.2065564393997192,1.1436028480529785,0.0006345853907987475,0.39106494188308716,0.0026526169385761023,0.11551889032125473
76,GAN,0.09487011283636093,1.0,1.224464774131775,1.162036418914795,0.0006472202949225903,0.38760727643966675,0.0026523873675614595,0.1133008822798729
77,GAN,0.09498349577188492,1.0,1.246783971786499,1.1850686073303223,0.0006384169682860374,0.38290297985076904,0.002657982287928462,0.11425261199474335
78,GAN,0.09392928332090378,1.0,1.2460922002792358,1.1848938465118408,0.0006549881072714925,0.3792189061641693,0.002658090554177761,0.11353997141122818
79,GAN,0.09147506207227707,1.0,1.2681487798690796,1.2066409587860107,0.0006409574998542666,0.3816041648387909,0.0026679979637265205,0.11322055757045746
80,GAN,0.09236378967761993,1.0,1.27816641330719,1.2162420749664307,0.0006396999815478921,0.3846074640750885,0.002670351881533861,0.11170069873332977
81,GAN,0.09047345072031021,1.0,1.298545241355896,1.2361257076263428,0.0006255207117646933,0.3877404034137726,0.002680477686226368,0.11507424712181091
82,GAN,0.09136968106031418,1.0,1.308709740638733,1.2466440200805664,0.0006280873203650117,0.3846236765384674,0.002672340255230665,0.12038251757621765
83,GAN,0.08862737566232681,1.0,1.31473708152771,1.2530840635299683,0.0006267072749324143,0.38313204050064087,0.002677903976291418,0.1111304983496666
