step,phase,loss_D,acc_D,loss_G,loss_adv,loss_sup,loss_rec,loss_cov,loss_acf
1,GAN,0.7437770366668701,0.2704917788505554,0.7670756578445435,0.6976954936981201,0.0008515063091181219,0.4304373860359192,0.0014987847534939647,0.11075510829687119
2,GAN,0.7585361003875732,0.032786883413791656,0.763225257396698,0.6388285756111145,0.0007868672837503254,0.7983620166778564,0.0015400932170450687,0.11177953332662582
3,GAN,0.7832034230232239,0.0,0.6678130626678467,0.5905535221099854,0.000729417777620256,0.4840486943721771,0.0015879346756264567,0.12081518024206161
4,GAN,0.8077617883682251,0.0,0.6231943368911743,0.5364099144935608,0.0006787239108234644,0.5481265187263489,0.0016239754622802138,0.12402743846178055
5,GAN,0.8330021500587463,0.016393441706895828,0.5664065480232239,0.4947700798511505,0.0006342491251416504,0.446611613035202,0.0016671896446496248,0.134599968791008
6,GAN,0.8602451682090759,0.0,0.5261680483818054,0.45006033778190613,0.000586633279453963,0.47664371132850647,0.0017366607207804918,0.13995875418186188
7,GAN,0.887506365776062,0.024590162560343742,0.47077083587646484,0.4047721326351166,0.000543409027159214,0.409832626581192,0.0017779992194846272,0.1420118808746338
8,GAN,0.9267963171005249,0.04098360240459442,0.44108566641807556,0.36490780115127563,0.000495295156724751,0.47861576080322266,0.0018549273954704404,0.14219900965690613
9,GAN,0.9609896540641785,0.08196720480918884,0.3980918526649475,0.33192867040634155,0.0004491023428272456,0.4129009246826172,0.001901763491332531,0.14118532836437225
10,GAN,0.9913027882575989,0.10655736923217773,0.37563514709472656,0.3051069676876068,0.0004092496237717569,0.44307515025138855,0.0019989321008324623,0.13896140456199646
11,GAN,1.0231410264968872,0.0901639312505722,0.3492753505706787,0.2829998731613159,0.0003809961781371385,0.41621530055999756,0.002024917397648096,0.1319730579853058
12,GAN,1.0372387170791626,0.19672130048274994,0.34000641107559204,0.27146807312965393,0.00035888151614926755,0.4326057732105255,0.0020667908247560263,0.1254422962665558
13,GAN,1.0484102964401245,0.2950819432735443,0.3270403742790222,0.26330503821372986,0.0003463244065642357,0.4013053774833679,0.002089407993480563,0.12189442664384842
14,GAN,1.0530250072479248,0.3606557250022888,0.3266157805919647,0.25452640652656555,0.0003433772944845259,0.45757028460502625,0.0021342167165130377,0.11798454821109772
15,GAN,1.0469648838043213,0.3360655605792999,0.3198728561401367,0.2568206191062927,0.00034599503851495683,0.3976251482963562,0.002154966350644827,0.11529207229614258
16,GAN,1.0583796501159668,0.32786881923675537,0.3225356936454773,0.2521270215511322,0.0003543399798218161,0.4469875693321228,0.0022059702314436436,0.11156610399484634
17,GAN,1.0454871654510498,0.44262292981147766,0.3160366415977478,0.2546463906764984,0.00036311818985268474,0.38705718517303467,0.0022397483699023724,0.1087551936507225
18,GAN,1.0475547313690186,0.41803276538848877,0.3239787220954895,0.2542515695095062,0.00038054052856750786,0.4425721764564514,0.0022864833008497953,0.10655450820922852
19,GAN,1.03570556640625,0.4344262182712555,0.32203513383865356,0.2587597072124481,0.0003926356148440391,0.3994113504886627,0.0022997804917395115,0.10584160685539246
20,GAN,1.0349342823028564,0.44262292981147766,0.3320954144001007,0.26362499594688416,0.00040243248804472387,0.4338521361351013,0.0023643155582249165,0.10571982711553574
21,GAN,1.0261623859405518,0.4836065173149109,0.33505791425704956,0.2726396918296814,0.00041704921750351787,0.39309772849082947,0.0023585576564073563,0.10658261179924011
