step,phase,loss_D,acc_D,loss_G,loss_adv,loss_sup,loss_rec,loss_cov,loss_acf
1,GAN,0.709479570388794,0.3515625,0.7556201219558716,0.7096920013427734,0.001495683565735817,0.2596816122531891,0.0012343813432380557,0.12259047478437424
2,GAN,0.728702187538147,0.1015625,0.7280188202857971,0.6477449536323547,0.001321714255027473,0.4964478313922882,0.0008575625251978636,0.09078973531723022
3,GAN,0.7545388340950012,0.05999999865889549,0.646516740322113,0.5972349047660828,0.0011704973876476288,0.29114779829978943,0.000760241353418678,0.10376813262701035
4,GAN,0.7823629379272461,0.0625,0.5969797968864441,0.5462586879730225,0.0010391543619334698,0.3018690049648285,0.0011007467983290553,0.11451514810323715
5,GAN,0.8042665719985962,0.0859375,0.5492811799049377,0.5036901235580444,0.0009297463693656027,0.272940993309021,0.0009520079474896193,0.09160672873258591
6,GAN,0.8313195109367371,0.08999999612569809,0.49747434258461,0.4577368199825287,0.0008232432883232832,0.23240533471107483,0.0006581786437891424,0.1193622574210167
7,GAN,0.856709897518158,0.1640625,0.4719722270965576,0.42724618315696716,0.0007328344509005547,0.2659766674041748,0.001062265713699162,0.12995809316635132
8,GAN,0.8911665081977844,0.1796875,0.43772777915000916,0.3941875696182251,0.0006550400867126882,0.2612471580505371,0.0008114234078675508,0.1181841790676117
9,GAN,0.9064168930053711,0.23999999463558197,0.415192574262619,0.3725370466709137,0.0005934133660048246,0.258332759141922,0.00112253671977669,0.10458588600158691
10,GAN,0.9340835809707642,0.2421875,0.3927539885044098,0.34943246841430664,0.0005328375846147537,0.25995537638664246,0.0012185967061668634,0.13465765118598938
11,GAN,0.9531170129776001,0.234375,0.3705560266971588,0.3265882730484009,0.00048572567175142467,0.267408549785614,0.0010518209310248494,0.11838678270578384
12,GAN,0.9718624949455261,0.28999999165534973,0.354385107755661,0.31343206763267517,0.0004545255214907229,0.24613125622272491,0.0009552496485412121,0.13205625116825104
13,GAN,0.982592761516571,0.28125,0.33685916662216187,0.2975696325302124,0.00042901100823655725,0.23552820086479187,0.0009844298474490643,0.1321864277124405
14,GAN,1.0067986249923706,0.3359375,0.32913413643836975,0.28490251302719116,0.00041135025094263256,0.270381361246109,0.0012253185268491507,0.12018129229545593
15,GAN,1.0127649307250977,0.3100000023841858,0.31859397888183594,0.2775019705295563,0.0004051867581438273,0.24835409224033356,0.0011987071484327316,0.1293691098690033
16,GAN,1.0299195051193237,0.3125,0.31414923071861267,0.2731982469558716,0.00040059577440842986,0.24879100918769836,0.0011073467321693897,0.11986605823040009
17,GAN,1.0278372764587402,0.3203125,0.31129857897758484,0.2701929807662964,0.0004041844804305583,0.2490571141242981,0.0012020126450806856,0.12492068856954575
18,GAN,1.024623990058899,0.3700000047683716,0.311845600605011,0.2694477438926697,0.00041605980368331075,0.2581939101219177,0.0011192705715075135,0.11935049295425415
19,GAN,1.02293062210083,0.3671875,0.3106389045715332,0.2689148783683777,0.00042489913175813854,0.2535959482192993,0.0011737508466467261,0.11873496323823929
20,GAN,1.0358037948608398,0.4140625,0.31371361017227173,0.2713318467140198,0.00044449249980971217,0.25725966691970825,0.0011677141301333904,0.12121616303920746
21,GAN,1.016777515411377,0.41999998688697815,0.3103962540626526,0.27370887994766235,0.0004751190135721117,0.21929658949375153,0.0012003727024421096,0.116575688123703
22,GAN,1.015297532081604,0.4609375,0.3193381726741791,0.2769473195075989,0.0004999396041966975,0.25752267241477966,0.0012273534666746855,0.11129133403301239
23,GAN,1.0112991333007812,0.4375,0.32243359088897705,0.2833094894886017,0.0005200356827117503,0.23600229620933533,0.0012424541637301445,0.10631879419088364
24,GAN,1.0017670392990112,0.429999977350235,0.3300282657146454,0.28939470648765564,0.0005494561046361923,0.24509382247924805,0.0012222924269735813,0.10922260582447052
25,GAN,0.9990237951278687,0.4375,0.33421266078948975,0.29543617367744446,0.0005685234209522605,0.23362523317337036,0.0012289880542084575,0.099514439702034
26,GAN,0.9787265062332153,0.453125,0.34808504581451416,0.30606284737586975,0.0005944473668932915,0.2536921501159668,0.0013452578568831086,0.10723525285720825
27,GAN,0.9739953875541687,0.41999998688697815,0.350466787815094,0.3116561472415924,0.0006102754268795252,0.2323416769504547,0.0013353287940844893,0.10442538559436798
28,GAN,0.955223798751831,0.46875,0.36103174090385437,0.31985145807266235,0.0006341152475215495,0.24759304523468018,0.0013870294205844402,0.10486911982297897
29,GAN,0.9542680382728577,0.4921875,0.36402133107185364,0.3262941837310791,0.0006630633142776787,0.223982572555542,0.00143696297891438,0.104873888194561
30,GAN,0.9430664777755737,0.4899999797344208,0.3775674104690552,0.33378899097442627,0.000677212723530829,0.26305505633354187,0.0015503672184422612,0.1120995581150055
31,GAN,0.9258087873458862,0.484375,0.37927982211112976,0.34279584884643555,0.0006983912317082286,0.2146659791469574,0.0015957715222612023,0.10705318301916122
32,GAN,0.9194398522377014,0.4921875,0.3935824930667877,0.3497765064239502,0.0007165944552980363,0.26116830110549927,0.0017226878553628922,0.12146420031785965
33,GAN,0.916881799697876,0.5,0.397349089384079,0.35867494344711304,0.0007333708927035332,0.22890403866767883,0.0017234917031601071,0.10433545708656311
34,GAN,0.902343213558197,0.5,0.4089515209197998,0.3671591281890869,0.0007576060015708208,0.24667301774024963,0.0017930719768628478,0.12324222177267075
35,GAN,0.8895791172981262,0.5,0.41641950607299805,0.3757385015487671,0.0007690220372751355,0.24096611142158508,0.0017999184783548117,0.10875237733125687
36,GAN,0.8838731050491333,0.5,0.42896899580955505,0.3894464671611786,0.0007873090216889977,0.23332135379314423,0.0018449937924742699,0.1053527444601059
37,GAN,0.8628216981887817,0.5,0.4409261643886566,0.4013124406337738,0.0008068199385888875,0.2319566309452057,0.0018154166173189878,0.11726582050323486
38,GAN,0.8552570343017578,0.5,0.44978106021881104,0.4110846519470215,0.0008126394241116941,0.22498631477355957,0.0018657470354810357,0.12272927910089493
39,GAN,0.8497311472892761,0.5,0.46084320545196533,0.41927745938301086,0.0008200181764550507,0.24677738547325134,0.0018274709582328796,0.10171269625425339
40,GAN,0.8398944735527039,0.5,0.47367212176322937,0.433482825756073,0.0008225758210755885,0.2370181679725647,0.0018601431511342525,0.10565397888422012
41,GAN,0.8227015733718872,0.5,0.4931434690952301,0.45205608010292053,0.000835477199871093,0.24066287279129028,0.0018668725388124585,0.12127631157636642
42,GAN,0.808742105960846,0.5,0.5023768544197083,0.4637545049190521,0.0008211410022340715,0.2257239818572998,0.0018413405632600188,0.11225220561027527
43,GAN,0.7958594560623169,0.5,0.5160930156707764,0.47648829221725464,0.0008265175274573267,0.23227044939994812,0.001862482400611043,0.1114378571510315
44,GAN,0.7906585931777954,0.5,0.5367379188537598,0.4962146580219269,0.0008234255365096033,0.23763176798820496,0.0019169022561982274,0.1175333708524704
45,GAN,0.7784543037414551,0.5,0.550834596157074,0.5105002522468567,0.0008069822797551751,0.23931118845939636,0.001947416109032929,0.09791430830955505
46,GAN,0.7601514458656311,0.5,0.5719753503799438,0.5293973684310913,0.000810545461717993,0.25318944454193115,0.0019478306639939547,0.10547520965337753
47,GAN,0.7507925033569336,0.5,0.5848100781440735,0.5467005968093872,0.0008117109537124634,0.22315895557403564,0.0019759242422878742,0.10705990344285965
48,GAN,0.7418647408485413,0.5,0.6012641191482544,0.5613948702812195,0.0008095960365608335,0.23343992233276367,0.0019915560260415077,0.11823881417512894
49,GAN,0.7310075163841248,0.5,0.6208003163337708,0.5813984870910645,0.0007962834206409752,0.23379778861999512,0.002034806413576007,0.09411538392305374
50,GAN,0.7179454565048218,0.5,0.6339238882064819,0.5954358577728271,0.0008101025596261024,0.22245772182941437,0.0020607435144484043,0.1313629150390625
51,GAN,0.7061564922332764,0.5,0.6589603424072266,0.618033230304718,0.0008040644461289048,0.23953935503959656,0.0021653759758919477,0.12595057487487793
52,GAN,0.7006681561470032,0.5,0.6696481704711914,0.6302910447120667,0.0008099956321530044,0.22950008511543274,0.002130325185135007,0.12191273272037506
53,GAN,0.6880949139595032,0.5,0.6854796409606934,0.6451058387756348,0.0008055766811594367,0.23876911401748657,0.0021586676593869925,0.10384867340326309
54,GAN,0.6811037659645081,0.5,0.7014129161834717,0.6652352213859558,0.0007990531739778817,0.21022559702396393,0.002209706697613001,0.1090201660990715
55,GAN,0.6707124710083008,0.5,0.7212137579917908,0.6809173822402954,0.0007858334574848413,0.2374664843082428,0.0022118682973086834,0.11262800544500351
56,GAN,0.6632750034332275,0.515625,0.7409488558769226,0.7021642327308655,0.0007722341106273234,0.22742944955825806,0.0021889947820454836,0.11439123749732971
57,GAN,0.5538421869277954,0.5999999940395355,0.7497836351394653,0.7129583358764648,0.0007841043989174068,0.21551373600959778,0.0021283826790750027,0.10410601645708084
58,GAN,0.12806518375873566,0.765625,0.7759387493133545,0.7340635657310486,0.0007674240041524172,0.24950751662254333,0.002154266694560647,0.10410913079977036
59,GAN,0.12702788412570953,0.890625,0.7790619730949402,0.7402907609939575,0.0007607305306009948,0.2278900295495987,0.0021638344042003155,0.1120297908782959
60,GAN,0.1266355961561203,0.9799999892711639,0.7894750833511353,0.7519793510437012,0.0007749659125693142,0.21898150444030762,0.002189173363149166,0.11289656162261963
61,GAN,0.12561017274856567,0.9921875,0.7998716235160828,0.7643903493881226,0.0007821568287909031,0.2064533829689026,0.0021219186019152403,0.10515717417001724
62,GAN,0.1239941343665123,1.0,0.8199727535247803,0.7775551080703735,0.0007760568987578154,0.25187480449676514,0.0022815302945673466,0.11199192702770233
63,GAN,0.1228085309267044,1.0,0.8248900175094604,0.7882933020591736,0.00077538174809888,0.2135244756937027,0.0020595283713191748,0.10900411009788513
64,GAN,0.12202167510986328,1.0,0.8430925011634827,0.8023924231529236,0.0007867728127166629,0.23935288190841675,0.002119384938850999,0.11866216361522675
65,GAN,0.12100932747125626,1.0,0.8480980396270752,0.8118135333061218,0.0007735108956694603,0.2124486267566681,0.0019182806136086583,0.10195493698120117
66,GAN,0.1194252148270607,1.0,0.8748905062675476,0.8359005451202393,0.0007732801605015993,0.23002496361732483,0.0018780381651595235,0.10550309717655182
67,GAN,0.1182594895362854,1.0,0.8874307870864868,0.8479564189910889,0.0007546431152150035,0.2346775084733963,0.001866795471869409,0.09764090180397034
68,GAN,0.11687963455915451,1.0,0.9042164087295532,0.8669850826263428,0.0007736645638942719,0.21604159474372864,0.0019011595286428928,0.12235437333583832
69,GAN,0.11570852249860764,1.0,0.9232063889503479,0.8839753270149231,0.000786537944804877,0.23045657575130463,0.0017447947757318616,0.11253198236227036
70,GAN,0.1140126958489418,1.0,0.9461778998374939,0.9084593057632446,0.0007508530979976058,0.22307318449020386,0.0017721954500302672,0.09759466350078583
71,GAN,0.11312439292669296,1.0,0.9684891104698181,0.9311892986297607,0.0007360543240793049,0.21929137408733368,0.0017213710816577077,0.10731510072946548
72,GAN,0.1114048883318901,1.0,0.9949260950088501,0.9544016718864441,0.0007386213401332498,0.24216344952583313,0.0018053671810775995,0.0964929535984993
73,GAN,0.10959503799676895,1.0,1.0074481964111328,0.9715964794158936,0.0007491057622246444,0.21024754643440247,0.001786634442396462,0.10067860782146454
74,GAN,0.10793739557266235,1.0,1.0262768268585205,0.9906829595565796,0.0007031874265521765,0.20976589620113373,0.0017409208230674267,0.09835958480834961
75,GAN,0.10687785595655441,1.0,1.0558594465255737,1.017388939857483,0.0006963384803384542,0.22982603311538696,0.0016052897553890944,0.09297244995832443
76,GAN,0.10639344900846481,1.0,1.0789878368377686,1.0411280393600464,0.0006627042312175035,0.2254207730293274,0.0018364607822149992,0.10017973929643631
77,GAN,0.10494406521320343,1.0,1.0930681228637695,1.0556936264038086,0.0006572093698196113,0.2238287627696991,0.0014407008420675993,0.0892636701464653
78,GAN,0.10393235832452774,1.0,1.1151171922683716,1.0763119459152222,0.0006512433174066246,0.2309773862361908,0.0014250018866732717,0.10810240358114243
79,GAN,0.10372399538755417,1.0,1.126012921333313,1.09064519405365,0.0006254622712731361,0.20702354609966278,0.001492454786784947,0.11965050548315048
80,GAN,0.10274503380060196,1.0,1.1406981945037842,1.1054956912994385,0.0006254622130654752,0.20811595022678375,0.0014859805814921856,0.10321220755577087
81,GAN,0.10270001739263535,1.0,1.140650749206543,1.1011569499969482,0.0006432089721783996,0.2379007786512375,0.0014091016491875052,0.09183908998966217
82,GAN,0.10152915865182877,1.0,1.1243078708648682,1.0915329456329346,0.0006568498210981488,0.1907835751771927,0.0013170226011425257,0.10736910998821259
83,GAN,0.10282307863235474,1.0,1.1077295541763306,1.0712332725524902,0.0006738593219779432,0.21524125337600708,0.001647286582738161,0.10695227235555649
84,GAN,0.10542147606611252,1.0,1.0835015773773193,1.049080729484558,0.0007332043023779988,0.19785645604133606,0.001546937506645918,0.12481717765331268
85,GAN,0.10434895008802414,1.0,1.0626115798950195,1.0268330574035645,0.0007854541181586683,0.2035190463066101,0.0016602774849161506,0.14222462475299835
86,GAN,0.10534951835870743,1.0,1.033252477645874,0.9972031116485596,0.0008506668382324278,0.20751149952411652,0.0013214683858677745,0.11655241250991821
87,GAN,0.10764056444168091,1.0,0.9910306334495544,0.9570680260658264,0.0008801086223684251,0.1894671469926834,0.001085992669686675,0.1434803605079651
88,GAN,0.11004382371902466,1.0,0.957629382610321,0.9176610708236694,0.0009264146210625768,0.22419580817222595,0.0017084864666685462,0.17542284727096558
89,GAN,0.10993396490812302,1.0,0.9319083094596863,0.89393550157547,0.000947017630096525,0.21027319133281708,0.0011058319360017776,0.1778782308101654
90,GAN,0.11230235546827316,1.0,0.9081206917762756,0.8677608966827393,0.0009578333701938391,0.22326582670211792,0.001008389052003622,0.1983080357313156
91,GAN,0.11525857448577881,1.0,0.8816629648208618,0.83883136510849,0.0010524821700528264,0.23766295611858368,0.001400028821080923,0.19913546741008759
92,GAN,0.11827267706394196,0.9375,0.8165630102157593,0.7759376764297485,0.0014681685715913773,0.2150920331478119,0.001366466865874827,0.19580094516277313
93,GAN,0.6477503180503845,0.5,0.6792311668395996,0.6383337378501892,0.002488133730366826,0.19666528701782227,0.0016412163386121392,0.19420231878757477
94,GAN,0.7913423180580139,0.5,0.4613732397556305,0.41552311182022095,0.0037046754732728004,0.21059350669384003,0.002495522378012538,0.15360963344573975
95,GAN,0.9307245016098022,0.5,0.3235960304737091,0.2764245271682739,0.00453928904607892,0.19762781262397766,0.0035747638903558254,0.1901124119758606
96,GAN,0.9347496628761292,0.5,0.35083308815956116,0.28090986609458923,0.003837042022496462,0.3545301854610443,0.0039194682613015175,0.25575029850006104
97,GAN,0.9217315912246704,0.5,0.33616822957992554,0.29040613770484924,0.003431872697547078,0.20011389255523682,0.004040480125695467,0.26640889048576355
98,GAN,0.9219677448272705,0.5,0.3554867208003998,0.2882601022720337,0.003179350635036826,0.3506331443786621,0.0038484130054712296,0.24890777468681335
99,GAN,0.934073805809021,0.5,0.3335227072238922,0.2883787751197815,0.0029969336465001106,0.20930403470993042,0.0035428055562078953,0.23256291449069977
100,GAN,0.9444634914398193,0.5,0.33726951479911804,0.27457374334335327,0.002732838736847043,0.3384573757648468,0.0033691278658807278,0.18137823045253754
