index,timestamp,latency__desc,eeg.counter,eeg.interpolated,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4,eeg.rawcq,eeg.battery,cq.af3,cq.f7,cq.f3,cq.fc5,cq.t7,cq.p7,cq.o1,cq.o2,cq.p8,cq.t8,cq.fc6,cq.f4,cq.f8,cq.af4,cq.overall,mot.q0,mot.q1,mot.q2,mot.q3,mot.accx,mot.accy,mot.accz,mot.magx,mot.magy,mot.magz,sq.overallsensorquality,sq.af3.signalquality,sq.af3.rms,sq.f7.signalquality,sq.f7.rms,sq.f3.signalquality,sq.f3.rms,sq.fc5.signalquality,sq.fc5.rms,sq.t7.signalquality,sq.t7.rms,sq.p7.signalquality,sq.p7.rms,sq.o1.signalquality,sq.o1.rms,sq.o2.signalquality,sq.o2.rms,sq.p8.signalquality,sq.p8.rms,sq.t8.signalquality,sq.t8.rms,sq.fc6.signalquality,sq.fc6.rms,sq.f4.signalquality,sq.f4.rms,sq.f8.signalquality,sq.f8.rms,sq.af4.signalquality,sq.af4.rms
9594,1752267996.799268,74.82228493690491,125.0,0.0,45.94963785490808,35.18963633634093,19.18430542805749,-4.793144727821918,-42.14742800027209,-45.57445189142901,-37.85962001856648,-37.8961628704431,-42.81512551447286,9.187237326377108,14.14927314844585,12.78634506018188,26.879690731540627,25.24176665376917,3191.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9595,1752267996.807174,74.83019089698792,126.0,0.0,39.24650543876222,30.557400929211404,11.519413517058716,-6.156078475316043,-41.39673174106319,-46.56176428625973,-40.577745146613495,-33.394948914806186,-27.85571469727612,14.052585500666758,9.598684363551987,9.323270232184392,26.49810778031777,22.91278847393649,3365.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9596,1752267996.81498,74.83799695968628,127.0,0.0,34.31022533667312,27.543759442813844,-6.350121090475504,1.4399989745967972,-38.9873238421706,-38.9159990636138,-37.85140713258433,-25.19170360560218,-14.484792121296032,14.776767423516397,5.501526320021704,2.2013072551542976,27.11761358525002,22.10701684408452,57.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9597,1752267996.822886,74.84590291976929,0.0,0.0,32.233122797876376,20.599339796038063,-28.32282152756875,-0.5477348401225299,-27.950771812395715,-23.26490164402867,-22.05071187871449,-15.019350608155264,-5.727540661273679,8.88037731965386,8.9364944993863,6.654976968749224,24.73103199383036,18.87348920047657,3416.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.4789470434188843,0.31768798828125,-0.6156005859375,0.5391845703125,0.9345845580101012,-0.4882887005805969,-0.1679713129997253,-34.094757080078125,-150.73472595214844,4.33661413192749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9598,1752267996.830692,74.85370898246765,1.0,0.0,18.23844944070356,4.254265263562274,-44.49415361512638,-4.460202055568857,-10.77211514188332,-9.149315984847306,-6.407339774587964,-7.046776625590383,-7.741165103996309,3.7247673954886977,8.460281454438473,12.86495272912248,11.702011557385276,9.21616944625407,3562.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9599,1752267996.838598,74.86161494255066,2.0,0.0,1.8459565387640493,-6.769358327855834,-52.7517064075951,-5.347679276855878,-4.009139111209301,-4.340263728108916,-4.249612550066821,4.792661502851125,3.480520763318701,4.033740967698826,5.961913436759197,6.329141089739743,4.828377521273261,-1.5538643832476635,3562.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600,1752267996.846404,74.86942100524902,3.0,0.0,-7.255993349094552,-16.708373370695682,-51.89205558745519,-8.704699493604068,0.1312545553560937,1.711543505860476,2.093510445498765,22.089528506396363,32.224117524998945,5.287801898328354,12.583749858966229,1.1476943849458792,5.581186702403301,-8.696998143298316,3565.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601,1752267996.85431,74.87732696533203,4.0,0.0,-23.373086367308893,-39.56837003119366,-49.73865003179807,-17.792561630446663,10.563316660025444,21.51062286298712,21.49970469919949,33.43001557975928,40.00514064639962,1.2027416394139223,9.4797702664279,-1.29680505513155,-3.402635087980194,-20.25353149150836,3504.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.478261262178421,0.31939697265625,-0.61578369140625,0.53857421875,0.9170061945915222,-0.4921950101852417,-0.1596704125404358,-34.094757080078125,-150.13656616210938,2.8412299156188965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602,1752267996.862116,74.8851330280304,5.0,0.0,-40.85513508586261,-52.02474893378636,-43.52044083442562,-17.399665783906848,27.67092263523383,42.87977635274731,40.272602826303725,37.6229648625775,32.43001219289666,0.6711346611604299,4.431241977351725,-2.058223837780737,-16.217495060017576,-29.527926784937485,3508.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603,1752267996.870022,74.8930389881134,6.0,0.0,-52.79683371543054,-73.67651131360601,-38.68060198600786,-11.161572557066464,36.94324153679945,37.830743221491545,41.53095053761572,39.53436042933588,35.18845107046916,-1.5475437512546506,7.353898314728141,-3.0455894286881886,-25.050283198979585,-41.052278929626326,3470.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
