index,timestamp,latency__desc,originaltimestamp,eeg.counter,eeg.interpolated,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4,eeg.rawcq,eeg.battery,cq.af3,cq.f7,cq.f3,cq.fc5,cq.t7,cq.p7,cq.o1,cq.o2,cq.p8,cq.t8,cq.fc6,cq.f4,cq.f8,cq.af4,cq.overall,mot.q0,mot.q1,mot.q2,mot.q3,mot.accx,mot.accy,mot.accz,mot.magx,mot.magy,mot.magz,sq.overallsensorquality,sq.af3.signalquality,sq.af3.rms,sq.f7.signalquality,sq.f7.rms,sq.f3.signalquality,sq.f3.rms,sq.fc5.signalquality,sq.fc5.rms,sq.t7.signalquality,sq.t7.rms,sq.p7.signalquality,sq.p7.rms,sq.o1.signalquality,sq.o1.rms,sq.o2.signalquality,sq.o2.rms,sq.p8.signalquality,sq.p8.rms,sq.t8.signalquality,sq.t8.rms,sq.fc6.signalquality,sq.fc6.rms,sq.f4.signalquality,sq.f4.rms,sq.f8.signalquality,sq.f8.rms,sq.af4.signalquality,sq.af4.rms
10903,1752179289.222135,84.95813512802124,1752179289.238949,44.0,0.0,3.983428997434057,6.342533697345408,3.686008796730638,-8.205405780999962,-1.900505464689156,-11.192224002414996,-1.5024978021857522,-0.0512162047307229,2.183900436655738,-9.443139027884664,-4.2361681972621685,4.954095214393254,-2.162950561952636,6.753326862948208,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.4566321969032287,0.682373046875,-0.177490234375,0.54254150390625,0.9448386430740356,0.3588922023773193,-0.053223468363285,-52.03936767578125,-101.98519897460938,-9.271381378173828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10904,1752179289.229938,84.96593809127808,1752179289.246753,45.0,0.0,7.868768287192724,2.486463960892433,6.062776659780479,-0.3803946665925615,4.363903159239737,-9.637333016954232,-4.897013477554527,-4.011930103545222,-5.4752559192001975,-5.574727818230887,-4.14584452482622,7.221723771894187,0.5220389926058822,7.386988929276198,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10905,1752179289.23774,84.9737401008606,1752179289.254657,46.0,0.0,6.993487326037876,-9.750437499502304,2.8673440363346216,2.970661666731573,5.34952098442205,-0.7298427873400255,-5.058018092445359,-5.080663213834811,-4.066676295006396,-6.243251916838538,4.212920152900303,7.404970887998793,-8.337061271130942,4.884274532660092,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10906,1752179289.245543,84.98154306411743,1752179289.2624612,47.0,0.0,1.0881738072988083,-12.188428636221264,-0.8932282932063238,0.5683197198782075,3.0909116805458403,3.72020895950396,-2.454746406011456,-3.8444817335672816,2.792670004297687,-8.047703346269817,4.135386128546156,1.216771947137712,-7.525488439542247,1.5265209541726446,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10907,1752179289.253346,84.98934602737427,1752179289.270264,48.0,0.0,1.9524263430766136,-1.3406550222089204,-0.162794055819162,-6.5081177660206535,6.373765313489457,2.2797232407898496,0.053269065473501,-3.3478870563253404,2.753780310060165,-1.144684759268983,-7.12939787866263,-0.225675936340735,3.059216744359788,-1.4116088757021628,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.659561038017273,0.48846435546875,-0.508544921875,0.26031494140625,0.9433737993240356,0.3535210192203522,-0.053223468363285,-50.543983459472656,-103.7796630859375,-8.822766304016113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10908,1752179289.261149,84.9971489906311,1752179289.278168,49.0,0.0,3.363530845467836,-0.4893832274085266,-0.240663331534338,-12.703950824253376,6.329657739405573,-0.0787113895646907,-0.4251167742305906,-3.825373877888924,0.3024133522779639,5.849228188711035,-4.157580850996314,-1.268280681248856,6.752711106310668,-1.1637887937587987,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909,1752179289.268952,85.00495195388794,1752179289.285972,50.0,0.0,-1.7616947016236804,-7.399474584450404,-1.7277923841102891,-8.298394805178328,5.485402481316767,2.01848533617253,-2.3371098113135123,-1.0879034807957897,1.3912952930703977,3.896807343732752,6.486119685172822,-3.934654735979352,4.1175235241667405,-0.3920875951324065,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10910,1752179289.276755,85.01275515556335,1752179289.293676,51.0,0.0,-4.161222044038084,-11.812864080855256,-1.858361384766091,0.0355543034502976,8.130951146789648,6.572389438471767,-2.589648030506957,0.1732968744950871,-0.1217083747571829,-0.4085742987936309,3.06861147645396,0.7079071859233257,4.299338108214677,-1.5967257820057656,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10911,1752179289.284558,85.02055811882019,1752179289.30148,52.0,0.0,-1.1488353853207087,-5.156786290514599,2.0182670640463165,-0.5378220174413819,9.843885459047176,5.668537495672485,-0.1305844350346596,-1.9920038686581345,-2.078761329306513,1.845043160152418,-2.729292581250075,2.0246968115626665,5.448026004601974,-4.186186323312022,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.6594367623329163,0.48834228515625,-0.5086669921875,0.2606201171875,0.921400785446167,0.3574273288249969,-0.0473640039563179,-52.03936767578125,-103.03196716308594,-11.065842628479004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10912,1752179289.292361,85.02836108207703,1752179289.309184,53.0,0.0,-3.914104276940217,2.531118617134638,0.9984670042710492,-6.583062103690757,11.23255375056803,2.0402772167692262,0.1280989197162227,-0.8355449550479292,1.7325700552255228,3.624854295162052,-2.680882581128514,-5.854800619514691,3.000828357609265,-6.922391015865316,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913,1752179289.300164,85.03616404533386,1752179289.316988,54.0,0.0,-9.83305696599744,-5.419561920232918,-4.260133410205209,2.846879724321039,12.893985083532474,6.881854616905746,2.041556137954335,3.807501485955844,4.042575025444482,3.0637932136739794,-4.982119564278018,-8.183169275215445,2.902084332810948,-6.321053885740045,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10914,1752179289.307967,85.0439670085907,1752179289.324792,55.0,0.0,-9.769348176656532,-12.021096393225264,-5.5853997942377305,12.453222557261247,12.37975539145566,10.824237606078723,5.3862436285804165,4.282987922262841,5.381886113061626,2.17100411119533,-5.915670989487012,-5.738655905854046,0.0176049144785679,-7.610864918919539,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10915,1752179289.31577,85.05176997184753,1752179289.3324962,56.0,0.0,-7.817011845670226,-2.2688892519322064,-3.5675037326770944,4.001526893494104,12.118603477241708,4.675781869242188,3.364197555452323,3.236909369566755,8.008648668546686,1.4076645571727386,1.28666831211922,-7.535560897926429,-11.092947848993289,-7.460573703195843,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.6593847274780273,0.48822021484375,-0.5087890625,0.2607421875,0.9404440522193908,0.3652399480342865,-0.0551766231656074,-52.03936767578125,-103.48058319091795,-10.318150520324709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10916,1752179289.323573,85.05957317352295,1752179289.3402002,57.0,0.0,-8.87632287640016,7.866597977399472,-4.708795950760553,-5.9944683247149015,15.518750876973575,3.5680162194599423,3.325902746009213,3.487797127985701,6.178214605644435,2.1557135248768096,4.360246480129042,-12.313342813542183,-15.160474499860406,-6.194411822985256,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10917,1752179289.331375,85.06737494468689,1752179289.348104,58.0,0.0,-6.459448780733734,4.818334218769261,-8.582510147394663,-2.969880534473722,17.008465436884514,8.434950909245893,7.538645798539543,2.8739147336543613,0.1568081081497698,2.6120547487195243,-2.4243847425212035,-11.716686970017596,1.392602248435745,-8.246444947650147,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10918,1752179289.339178,85.0751781463623,1752179289.355907,59.0,0.0,-4.7062962791742375,0.0625471945591797,-8.015674437942586,4.333644157664104,12.398861738041056,4.086229363269432,5.783175752460998,3.075170422524579,-2.660081210954708,0.8112083132710595,-5.171620880956034,-5.002421961159406,10.395044773044184,-6.3974388121529735,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10919,1752179289.346981,85.08298110961914,1752179289.363711,60.0,0.0,-5.231634401863189,3.836074855161409,-3.218358380747209,7.159345525647306,7.434933934499194,-0.7115574025733808,0.2844751319298479,1.955480082804459,-1.225311217898498,-2.1945374888485008,-1.0233645525934394,0.1071458861522201,-1.165000776189932,1.7781328483687249,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,0.6594260931015015,0.488037109375,-0.5089111328125,0.2607421875,0.9336079955101012,0.3627985119819641,-0.0449225604534149,-52.93659973144531,-104.0787353515625,-10.019073486328123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
