epoch,g_loss,d_loss,d_g_real_acc,d_g_fake_acc,d_l_real_acc,d_l_fake_acc,acgan_real_global,acgan_fake_global,acgan_real_local,acgan_fake_local
38,nan,nan,0.6753472222222222,0.0,0.12152777777777778,0.0,0.1076388888888889,0.1015625,0.1076388888888889,0.1015625
39,nan,nan,0.6892361111111112,0.0,0.11284722222222222,0.0,0.10069444444444445,0.10503472222222222,0.10069444444444445,0.10503472222222222
40,nan,nan,0.6579861111111112,0.0,0.11197916666666667,0.0,0.1189236111111111,0.09722222222222222,0.1189236111111111,0.09722222222222222
41,nan,nan,0.6545138888888888,0.0,0.11805555555555555,0.0,0.12152777777777778,0.1171875,0.12152777777777778,0.1171875
42,nan,nan,0.6631944444444444,0.0,0.09722222222222222,0.0,0.12239583333333333,0.1111111111111111,0.12239583333333333,0.1111111111111111
43,nan,nan,0.6892361111111112,0.0,0.11284722222222222,0.0,0.11458333333333333,0.09722222222222222,0.11458333333333333,0.09722222222222222
44,nan,nan,0.6675347222222222,0.0,0.10590277777777778,0.0,0.11805555555555555,0.11197916666666667,0.11805555555555555,0.11197916666666667
45,nan,nan,0.6788194444444444,0.0,0.11197916666666667,0.0,0.11197916666666667,0.11024305555555555,0.11197916666666667,0.11024305555555555
46,nan,nan,0.6840277777777778,0.0,0.12239583333333333,0.0,0.09895833333333333,0.11458333333333333,0.09895833333333333,0.11458333333333333
47,nan,nan,0.6388888888888888,0.0,0.0998263888888889,0.0,0.1171875,0.11197916666666667,0.1171875,0.11197916666666667
48,nan,nan,0.6432291666666666,0.0,0.10503472222222222,0.0,0.12152777777777778,0.11631944444444445,0.12152777777777778,0.11631944444444445
49,nan,nan,0.6597222222222222,0.0,0.12586805555555555,0.0,0.1293402777777778,0.10069444444444445,0.1293402777777778,0.10069444444444445
50,nan,nan,0.6605902777777778,0.0,0.10850694444444445,0.0,0.11458333333333333,0.1154513888888889,0.11458333333333333,0.1154513888888889
51,nan,nan,0.6553819444444444,0.0,0.09809027777777778,0.0,0.1154513888888889,0.12152777777777778,0.1154513888888889,0.12152777777777778
52,nan,nan,0.6857638888888888,0.0,0.09722222222222222,0.0,0.09895833333333333,0.11024305555555555,0.09895833333333333,0.11024305555555555
53,nan,nan,0.6536458333333334,0.0,0.10590277777777778,0.0,0.11979166666666667,0.109375,0.11979166666666667,0.109375
54,nan,nan,0.6744791666666666,0.0,0.1293402777777778,0.0,0.10590277777777778,0.11024305555555555,0.10590277777777778,0.11024305555555555
55,nan,nan,0.6736111111111112,0.0,0.11197916666666667,0.0,0.1171875,0.1015625,0.1171875,0.1015625
56,nan,nan,0.6657986111111112,0.0,0.11197916666666667,0.0,0.10416666666666667,0.11284722222222222,0.10416666666666667,0.11284722222222222
57,nan,nan,0.65625,0.0,0.109375,0.0,0.1076388888888889,0.12586805555555555,0.1076388888888889,0.12586805555555555
58,nan,nan,0.6805555555555556,0.0,0.11197916666666667,0.0,0.11197916666666667,0.09722222222222222,0.11197916666666667,0.09722222222222222
59,nan,nan,0.6597222222222222,0.0,0.11458333333333333,0.0,0.11197916666666667,0.10677083333333333,0.11197916666666667,0.10677083333333333
60,nan,nan,0.6545138888888888,0.0,0.09635416666666667,0.0,0.11197916666666667,0.11458333333333333,0.11197916666666667,0.11458333333333333
61,nan,nan,0.6432291666666666,0.0,0.1171875,0.0,0.11284722222222222,0.12152777777777778,0.11284722222222222,0.12152777777777778
62,nan,nan,0.65625,0.0,0.12239583333333333,0.0,0.12152777777777778,0.1189236111111111,0.12152777777777778,0.1189236111111111
63,nan,nan,0.6440972222222222,0.0,0.09895833333333333,0.0,0.1076388888888889,0.13802083333333334,0.1076388888888889,0.13802083333333334
64,nan,nan,0.6866319444444444,0.0,0.12586805555555555,0.0,0.08854166666666667,0.1232638888888889,0.08854166666666667,0.1232638888888889
65,nan,nan,0.6744791666666666,0.0,0.1154513888888889,0.0,0.11197916666666667,0.10850694444444445,0.11197916666666667,0.10850694444444445
66,nan,nan,0.6362847222222222,0.0,0.1076388888888889,0.0,0.1267361111111111,0.11979166666666667,0.1267361111111111,0.11979166666666667
67,nan,nan,0.6657986111111112,0.0,0.1111111111111111,0.0,0.10677083333333333,0.11371527777777778,0.10677083333333333,0.11371527777777778
68,nan,nan,0.6623263888888888,0.0,0.0954861111111111,0.0,0.10416666666666667,0.11631944444444445,0.10416666666666667,0.11631944444444445
69,nan,nan,0.6623263888888888,0.0,0.125,0.0,0.11284722222222222,0.11197916666666667,0.11284722222222222,0.11197916666666667
70,nan,nan,0.6657986111111112,0.0,0.11197916666666667,0.0,0.1154513888888889,0.10590277777777778,0.1154513888888889,0.10590277777777778
71,nan,nan,0.6623263888888888,0.0,0.09895833333333333,0.0,0.11371527777777778,0.12152777777777778,0.11371527777777778,0.12152777777777778
72,nan,nan,0.6822916666666666,0.0,0.10590277777777778,0.0,0.10503472222222222,0.10243055555555555,0.10503472222222222,0.10243055555555555
73,nan,nan,0.6588541666666666,0.0,0.11024305555555555,0.0,0.0998263888888889,0.1284722222222222,0.0998263888888889,0.1284722222222222
74,nan,nan,0.6597222222222222,0.0,0.1171875,0.0,0.1111111111111111,0.12065972222222222,0.1111111111111111,0.12065972222222222
75,nan,nan,0.6796875,0.0,0.10503472222222222,0.0,0.09722222222222222,0.10677083333333333,0.09722222222222222,0.10677083333333333
76,nan,nan,0.6527777777777778,0.0,0.1171875,0.0,0.10850694444444445,0.12152777777777778,0.10850694444444445,0.12152777777777778
77,nan,nan,0.6762152777777778,0.0,0.10677083333333333,0.0,0.11631944444444445,0.10503472222222222,0.11631944444444445,0.10503472222222222
78,nan,nan,0.6744791666666666,0.0,0.10850694444444445,0.0,0.10850694444444445,0.109375,0.10850694444444445,0.109375
79,nan,nan,0.6571180555555556,0.0,0.109375,0.0,0.1189236111111111,0.125,0.1189236111111111,0.125
80,nan,nan,0.6788194444444444,0.0,0.09635416666666667,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
81,nan,nan,0.6666666666666666,0.0,0.10677083333333333,0.0,0.10243055555555555,0.1189236111111111,0.10243055555555555,0.1189236111111111
82,nan,nan,0.6814236111111112,0.0,0.11284722222222222,0.0,0.09809027777777778,0.11024305555555555,0.09809027777777778,0.11024305555555555
83,nan,nan,0.6831597222222222,0.0,0.10069444444444445,0.0,0.09114583333333333,0.11197916666666667,0.09114583333333333,0.11197916666666667
84,nan,nan,0.6614583333333334,0.0,0.1111111111111111,0.0,0.11284722222222222,0.11024305555555555,0.11284722222222222,0.11024305555555555
85,nan,nan,0.6805555555555556,0.0,0.1076388888888889,0.0,0.08854166666666667,0.11979166666666667,0.08854166666666667,0.11979166666666667
86,nan,nan,0.6692708333333334,0.0,0.109375,0.0,0.11979166666666667,0.11024305555555555,0.11979166666666667,0.11024305555555555
87,nan,nan,0.6631944444444444,0.0,0.11805555555555555,0.0,0.10590277777777778,0.1232638888888889,0.10590277777777778,0.1232638888888889
88,nan,nan,0.6692708333333334,0.0,0.10850694444444445,0.0,0.1171875,0.10590277777777778,0.1171875,0.10590277777777778
89,nan,nan,0.6414930555555556,0.0,0.11197916666666667,0.0,0.11284722222222222,0.1171875,0.11284722222222222,0.1171875
90,nan,nan,0.6770833333333334,0.0,0.12152777777777778,0.0,0.09461805555555555,0.11631944444444445,0.09461805555555555,0.11631944444444445
91,nan,nan,0.6744791666666666,0.0,0.1032986111111111,0.0,0.11805555555555555,0.1015625,0.11805555555555555,0.1015625
92,nan,nan,0.6736111111111112,0.0,0.10503472222222222,0.0,0.1076388888888889,0.1076388888888889,0.1076388888888889,0.1076388888888889
93,nan,nan,0.6814236111111112,0.0,0.10590277777777778,0.0,0.0954861111111111,0.0998263888888889,0.0954861111111111,0.0998263888888889
94,nan,nan,0.6866319444444444,0.0,0.12413194444444445,0.0,0.09461805555555555,0.09722222222222222,0.09461805555555555,0.09722222222222222
95,nan,nan,0.6779513888888888,0.0,0.1076388888888889,0.0,0.1076388888888889,0.10677083333333333,0.1076388888888889,0.10677083333333333
96,nan,nan,0.6684027777777778,0.0,0.0998263888888889,0.0,0.1111111111111111,0.10590277777777778,0.1111111111111111,0.10590277777777778
97,nan,nan,0.6684027777777778,0.0,0.1171875,0.0,0.11024305555555555,0.1111111111111111,0.11024305555555555,0.1111111111111111
98,nan,nan,0.6701388888888888,0.0,0.10677083333333333,0.0,0.1032986111111111,0.11284722222222222,0.1032986111111111,0.11284722222222222
99,nan,nan,0.6605902777777778,0.0,0.11631944444444445,0.0,0.10416666666666667,0.12239583333333333,0.10416666666666667,0.12239583333333333
100,nan,nan,0.6605902777777778,0.0,0.0920138888888889,0.0,0.11979166666666667,0.0998263888888889,0.11979166666666667,0.0998263888888889
101,nan,nan,0.6727430555555556,0.0,0.12152777777777778,0.0,0.09635416666666667,0.10590277777777778,0.09635416666666667,0.10590277777777778
102,nan,nan,0.6657986111111112,0.0,0.1032986111111111,0.0,0.10503472222222222,0.11371527777777778,0.10503472222222222,0.11371527777777778
103,nan,nan,0.6571180555555556,0.0,0.10243055555555555,0.0,0.0998263888888889,0.11979166666666667,0.0998263888888889,0.11979166666666667
104,nan,nan,0.6901041666666666,0.0,0.11458333333333333,0.0,0.1032986111111111,0.10677083333333333,0.1032986111111111,0.10677083333333333
105,nan,nan,0.6493055555555556,0.0,0.10677083333333333,0.0,0.1171875,0.12152777777777778,0.1171875,0.12152777777777778
106,nan,nan,0.6501736111111112,0.0,0.109375,0.0,0.125,0.11024305555555555,0.125,0.11024305555555555
107,nan,nan,0.6640625,0.0,0.1310763888888889,0.0,0.10850694444444445,0.10850694444444445,0.10850694444444445,0.10850694444444445
108,nan,nan,0.6553819444444444,0.0,0.10503472222222222,0.0,0.11197916666666667,0.10416666666666667,0.11197916666666667,0.10416666666666667
109,nan,nan,0.6692708333333334,0.0,0.11458333333333333,0.0,0.1076388888888889,0.1154513888888889,0.1076388888888889,0.1154513888888889
110,nan,nan,0.6814236111111112,0.0,0.10503472222222222,0.0,0.10850694444444445,0.1111111111111111,0.10850694444444445,0.1111111111111111
111,nan,nan,0.6527777777777778,0.0,0.1076388888888889,0.0,0.1232638888888889,0.12239583333333333,0.1232638888888889,0.12239583333333333
112,nan,nan,0.6848958333333334,0.0,0.10590277777777778,0.0,0.10069444444444445,0.11458333333333333,0.10069444444444445,0.11458333333333333
113,nan,nan,0.6571180555555556,0.0,0.125,0.0,0.10416666666666667,0.11371527777777778,0.10416666666666667,0.11371527777777778
114,nan,nan,0.6484375,0.0,0.1111111111111111,0.0,0.1154513888888889,0.1154513888888889,0.1154513888888889,0.1154513888888889
115,nan,nan,0.6614583333333334,0.0,0.10416666666666667,0.0,0.10069444444444445,0.1232638888888889,0.10069444444444445,0.1232638888888889
116,nan,nan,0.6440972222222222,0.0,0.09895833333333333,0.0,0.13194444444444445,0.1111111111111111,0.13194444444444445,0.1111111111111111
117,nan,nan,0.6432291666666666,0.0,0.1111111111111111,0.0,0.11024305555555555,0.11979166666666667,0.11024305555555555,0.11979166666666667
118,nan,nan,0.6779513888888888,0.0,0.10416666666666667,0.0,0.11197916666666667,0.10850694444444445,0.11197916666666667,0.10850694444444445
119,nan,nan,0.6701388888888888,0.0,0.11284722222222222,0.0,0.11024305555555555,0.09635416666666667,0.11024305555555555,0.09635416666666667
120,nan,nan,0.6701388888888888,0.0,0.12239583333333333,0.0,0.10590277777777778,0.11458333333333333,0.10590277777777778,0.11458333333333333
121,nan,nan,0.6866319444444444,0.0,0.11458333333333333,0.0,0.1111111111111111,0.09288194444444445,0.1111111111111111,0.09288194444444445
122,nan,nan,0.6701388888888888,0.0,0.1154513888888889,0.0,0.10677083333333333,0.10590277777777778,0.10677083333333333,0.10590277777777778
123,nan,nan,0.6605902777777778,0.0,0.11979166666666667,0.0,0.1076388888888889,0.12152777777777778,0.1076388888888889,0.12152777777777778
124,nan,nan,0.6536458333333334,0.0,0.11631944444444445,0.0,0.10243055555555555,0.1362847222222222,0.10243055555555555,0.1362847222222222
125,nan,nan,0.6597222222222222,0.0,0.10850694444444445,0.0,0.12152777777777778,0.0998263888888889,0.12152777777777778,0.0998263888888889
126,nan,nan,0.6510416666666666,0.0,0.11979166666666667,0.0,0.1015625,0.1171875,0.1015625,0.1171875
127,nan,nan,0.6310763888888888,0.0,0.11631944444444445,0.0,0.1032986111111111,0.11805555555555555,0.1032986111111111,0.11805555555555555
128,nan,nan,0.6892361111111112,0.0,0.11979166666666667,0.0,0.09461805555555555,0.11024305555555555,0.09461805555555555,0.11024305555555555
129,nan,nan,0.6770833333333334,0.0,0.11631944444444445,0.0,0.10677083333333333,0.11631944444444445,0.10677083333333333,0.11631944444444445
130,nan,nan,0.6770833333333334,0.0,0.109375,0.0,0.11458333333333333,0.11024305555555555,0.11458333333333333,0.11024305555555555
131,nan,nan,0.6484375,0.0,0.11197916666666667,0.0,0.11197916666666667,0.109375,0.11197916666666667,0.109375
132,nan,nan,0.6684027777777778,0.0,0.1111111111111111,0.0,0.10416666666666667,0.12413194444444445,0.10416666666666667,0.12413194444444445
133,nan,nan,0.6779513888888888,0.0,0.11371527777777778,0.0,0.10677083333333333,0.11197916666666667,0.10677083333333333,0.11197916666666667
134,nan,nan,0.6822916666666666,0.0,0.11805555555555555,0.0,0.10590277777777778,0.10677083333333333,0.10590277777777778,0.10677083333333333
135,nan,nan,0.6614583333333334,0.0,0.12152777777777778,0.0,0.1232638888888889,0.09722222222222222,0.1232638888888889,0.09722222222222222
136,nan,nan,0.6866319444444444,0.0,0.10243055555555555,0.0,0.1015625,0.1111111111111111,0.1015625,0.1111111111111111
137,nan,nan,0.6762152777777778,0.0,0.10677083333333333,0.0,0.10416666666666667,0.10243055555555555,0.10416666666666667,0.10243055555555555
138,nan,nan,0.6657986111111112,0.0,0.10590277777777778,0.0,0.13194444444444445,0.09635416666666667,0.13194444444444445,0.09635416666666667
139,nan,nan,0.6814236111111112,0.0,0.11371527777777778,0.0,0.1076388888888889,0.09722222222222222,0.1076388888888889,0.09722222222222222
140,nan,nan,0.6762152777777778,0.0,0.11805555555555555,0.0,0.1189236111111111,0.10850694444444445,0.1189236111111111,0.10850694444444445
141,nan,nan,0.6467013888888888,0.0,0.08246527777777778,0.0,0.1371527777777778,0.11805555555555555,0.1371527777777778,0.11805555555555555
142,nan,nan,0.6701388888888888,0.0,0.10243055555555555,0.0,0.11458333333333333,0.109375,0.11458333333333333,0.109375
143,nan,nan,0.6293402777777778,0.0,0.11024305555555555,0.0,0.12760416666666666,0.11979166666666667,0.12760416666666666,0.11979166666666667
144,nan,nan,0.6588541666666666,0.0,0.11197916666666667,0.0,0.125,0.11197916666666667,0.125,0.11197916666666667
145,nan,nan,0.6553819444444444,0.0,0.09809027777777778,0.0,0.11631944444444445,0.11197916666666667,0.11631944444444445,0.11197916666666667
146,nan,nan,0.6545138888888888,0.0,0.1362847222222222,0.0,0.12239583333333333,0.0998263888888889,0.12239583333333333,0.0998263888888889
147,nan,nan,0.6753472222222222,0.0,0.1076388888888889,0.0,0.109375,0.0954861111111111,0.109375,0.0954861111111111
148,nan,nan,0.6605902777777778,0.0,0.10850694444444445,0.0,0.11371527777777778,0.11979166666666667,0.11371527777777778,0.11979166666666667
149,nan,nan,0.6640625,0.0,0.11197916666666667,0.0,0.10069444444444445,0.1189236111111111,0.10069444444444445,0.1189236111111111
150,nan,nan,0.6727430555555556,0.0,0.10243055555555555,0.0,0.10590277777777778,0.11631944444444445,0.10590277777777778,0.11631944444444445
151,nan,nan,0.6449652777777778,0.0,0.1015625,0.0,0.11024305555555555,0.10677083333333333,0.11024305555555555,0.10677083333333333
152,nan,nan,0.6770833333333334,0.0,0.12065972222222222,0.0,0.11458333333333333,0.10590277777777778,0.11458333333333333,0.10590277777777778
153,nan,nan,0.6371527777777778,0.0,0.09114583333333333,0.0,0.12586805555555555,0.12152777777777778,0.12586805555555555,0.12152777777777778
154,nan,nan,0.6883680555555556,0.0,0.11284722222222222,0.0,0.10069444444444445,0.09722222222222222,0.10069444444444445,0.09722222222222222
155,nan,nan,0.6588541666666666,0.0,0.09635416666666667,0.0,0.1032986111111111,0.1284722222222222,0.1032986111111111,0.1284722222222222
156,nan,nan,0.6649305555555556,0.0,0.11197916666666667,0.0,0.10503472222222222,0.11631944444444445,0.10503472222222222,0.11631944444444445
157,nan,nan,0.6579861111111112,0.0,0.11631944444444445,0.0,0.12065972222222222,0.1076388888888889,0.12065972222222222,0.1076388888888889
158,nan,nan,0.6736111111111112,0.0,0.1111111111111111,0.0,0.109375,0.11631944444444445,0.109375,0.11631944444444445
159,nan,nan,0.6640625,0.0,0.10590277777777778,0.0,0.11284722222222222,0.109375,0.11284722222222222,0.109375
160,nan,nan,0.671875,0.0,0.1076388888888889,0.0,0.11024305555555555,0.1076388888888889,0.11024305555555555,0.1076388888888889
161,nan,nan,0.6840277777777778,0.0,0.11458333333333333,0.0,0.09288194444444445,0.11458333333333333,0.09288194444444445,0.11458333333333333
162,nan,nan,0.6727430555555556,0.0,0.125,0.0,0.10503472222222222,0.10503472222222222,0.10503472222222222,0.10503472222222222
163,nan,nan,0.6736111111111112,0.0,0.10590277777777778,0.0,0.10503472222222222,0.11631944444444445,0.10503472222222222,0.11631944444444445
164,nan,nan,0.6961805555555556,0.0,0.12065972222222222,0.0,0.09461805555555555,0.10590277777777778,0.09461805555555555,0.10590277777777778
165,nan,nan,0.6666666666666666,0.0,0.10590277777777778,0.0,0.10850694444444445,0.11371527777777778,0.10850694444444445,0.11371527777777778
166,nan,nan,0.671875,0.0,0.1015625,0.0,0.11458333333333333,0.10850694444444445,0.11458333333333333,0.10850694444444445
167,nan,nan,0.6614583333333334,0.0,0.12760416666666666,0.0,0.1189236111111111,0.10416666666666667,0.1189236111111111,0.10416666666666667
168,nan,nan,0.65625,0.0,0.11631944444444445,0.0,0.109375,0.10243055555555555,0.109375,0.10243055555555555
169,nan,nan,0.6527777777777778,0.0,0.10416666666666667,0.0,0.1267361111111111,0.11371527777777778,0.1267361111111111,0.11371527777777778
170,nan,nan,0.6657986111111112,0.0,0.11024305555555555,0.0,0.09635416666666667,0.13368055555555555,0.09635416666666667,0.13368055555555555
171,nan,nan,0.671875,0.0,0.12239583333333333,0.0,0.10503472222222222,0.10677083333333333,0.10503472222222222,0.10677083333333333
172,nan,nan,0.6440972222222222,0.0,0.109375,0.0,0.12239583333333333,0.12152777777777778,0.12239583333333333,0.12152777777777778
173,nan,nan,0.6657986111111112,0.0,0.09635416666666667,0.0,0.11197916666666667,0.125,0.11197916666666667,0.125
174,nan,nan,0.6649305555555556,0.0,0.1171875,0.0,0.0954861111111111,0.109375,0.0954861111111111,0.109375
175,nan,nan,0.6536458333333334,0.0,0.10243055555555555,0.0,0.1189236111111111,0.11458333333333333,0.1189236111111111,0.11458333333333333
176,nan,nan,0.6753472222222222,0.0,0.13368055555555555,0.0,0.09722222222222222,0.11805555555555555,0.09722222222222222,0.11805555555555555
177,nan,nan,0.6527777777777778,0.0,0.10416666666666667,0.0,0.10850694444444445,0.12413194444444445,0.10850694444444445,0.12413194444444445
178,nan,nan,0.6857638888888888,0.0,0.11631944444444445,0.0,0.10850694444444445,0.1111111111111111,0.10850694444444445,0.1111111111111111
179,nan,nan,0.6762152777777778,0.0,0.11371527777777778,0.0,0.10850694444444445,0.11805555555555555,0.10850694444444445,0.11805555555555555
180,nan,nan,0.65625,0.0,0.1032986111111111,0.0,0.11631944444444445,0.11284722222222222,0.11631944444444445,0.11284722222222222
181,nan,nan,0.6701388888888888,0.0,0.10503472222222222,0.0,0.11805555555555555,0.09809027777777778,0.11805555555555555,0.09809027777777778
182,nan,nan,0.6553819444444444,0.0,0.09895833333333333,0.0,0.109375,0.11284722222222222,0.109375,0.11284722222222222
183,nan,nan,0.6571180555555556,0.0,0.09722222222222222,0.0,0.125,0.0998263888888889,0.125,0.0998263888888889
184,nan,nan,0.6779513888888888,0.0,0.12413194444444445,0.0,0.10416666666666667,0.1015625,0.10416666666666667,0.1015625
185,nan,nan,0.6666666666666666,0.0,0.1076388888888889,0.0,0.11458333333333333,0.12152777777777778,0.11458333333333333,0.12152777777777778
186,nan,nan,0.6744791666666666,0.0,0.10590277777777778,0.0,0.11371527777777778,0.09809027777777778,0.11371527777777778,0.09809027777777778
187,nan,nan,0.6701388888888888,0.0,0.12413194444444445,0.0,0.09895833333333333,0.11371527777777778,0.09895833333333333,0.11371527777777778
188,nan,nan,0.6692708333333334,0.0,0.1171875,0.0,0.09895833333333333,0.11284722222222222,0.09895833333333333,0.11284722222222222
189,nan,nan,0.6744791666666666,0.0,0.1171875,0.0,0.12413194444444445,0.10243055555555555,0.12413194444444445,0.10243055555555555
190,nan,nan,0.6432291666666666,0.0,0.0998263888888889,0.0,0.11979166666666667,0.13020833333333334,0.11979166666666667,0.13020833333333334
191,nan,nan,0.6770833333333334,0.0,0.10590277777777778,0.0,0.09635416666666667,0.1189236111111111,0.09635416666666667,0.1189236111111111
192,nan,nan,0.6701388888888888,0.0,0.11805555555555555,0.0,0.12152777777777778,0.09288194444444445,0.12152777777777778,0.09288194444444445
193,nan,nan,0.6657986111111112,0.0,0.1076388888888889,0.0,0.10503472222222222,0.109375,0.10503472222222222,0.109375
194,nan,nan,0.6623263888888888,0.0,0.11024305555555555,0.0,0.10590277777777778,0.10590277777777778,0.10590277777777778,0.10590277777777778
195,nan,nan,0.6675347222222222,0.0,0.10677083333333333,0.0,0.0998263888888889,0.1232638888888889,0.0998263888888889,0.1232638888888889
196,nan,nan,0.6536458333333334,0.0,0.10677083333333333,0.0,0.12586805555555555,0.1267361111111111,0.12586805555555555,0.1267361111111111
197,nan,nan,0.6840277777777778,0.0,0.11805555555555555,0.0,0.109375,0.09635416666666667,0.109375,0.09635416666666667
198,nan,nan,0.6909722222222222,0.0,0.1232638888888889,0.0,0.1032986111111111,0.08680555555555555,0.1032986111111111,0.08680555555555555
199,nan,nan,0.6866319444444444,0.0,0.11979166666666667,0.0,0.1032986111111111,0.10850694444444445,0.1032986111111111,0.10850694444444445
200,nan,nan,0.6762152777777778,0.0,0.1076388888888889,0.0,0.1189236111111111,0.10069444444444445,0.1189236111111111,0.10069444444444445
