step,phase,loss_D,acc_D,loss_G,loss_adv,loss_sup,loss_rec,loss_cov,loss_acf
1,GAN,0.7335109114646912,0.42500001192092896,0.7894986867904663,0.7151731252670288,0.0008169700158759952,0.46524015069007874,0.0012724482221528888,0.10252482444047928
2,GAN,0.7487799525260925,0.07500000298023224,0.7801099419593811,0.6583718061447144,0.0007676746463403106,0.7817878723144531,0.0012930500088259578,0.10640673339366913
3,GAN,0.7729544639587402,0.0,0.6784372925758362,0.5993072390556335,0.0007285326137207448,0.49838244915008545,0.0012941791210323572,0.10741341859102249
4,GAN,0.7960269451141357,0.0,0.6430574655532837,0.554752767086029,0.000686336774379015,0.5593390464782715,0.001289308536797762,0.11530926078557968
5,GAN,0.821947455406189,0.012500000186264515,0.5840543508529663,0.5086443424224854,0.0006495738052763045,0.4741862416267395,0.0013043691869825125,0.11470911651849747
6,GAN,0.8498542904853821,0.02500000037252903,0.5426669120788574,0.463020384311676,0.0006054961704649031,0.5024540424346924,0.001328874146565795,0.12110108882188797
7,GAN,0.8773626685142517,0.02500000037252903,0.4883684813976288,0.4163053631782532,0.0005553551600314677,0.4522932767868042,0.0013453757856041193,0.1256345808506012
8,GAN,0.9167091250419617,0.0625,0.46119147539138794,0.37740805745124817,0.0005024393904022872,0.5309257507324219,0.001358627574518323,0.12982302904129028
9,GAN,0.9467288255691528,0.10000000149011612,0.414498895406723,0.34430307149887085,0.0004634997167158872,0.4407995939254761,0.0014030042802914977,0.1321655660867691
10,GAN,0.972131073474884,0.17499999701976776,0.3939691185951233,0.31553980708122253,0.00042171907261945307,0.49671992659568787,0.0014690487878397107,0.13060417771339417
11,GAN,1.0001039505004883,0.16250000894069672,0.3631310760974884,0.2937767207622528,0.00039047011523507535,0.43639880418777466,0.0015117969596758485,0.1338888555765152
12,GAN,1.0203204154968262,0.30000001192092896,0.358292818069458,0.2792509198188782,0.00036531215300783515,0.50177001953125,0.0015409321058541536,0.13171158730983734
13,GAN,1.0414589643478394,0.23749999701976776,0.33783939480781555,0.26918575167655945,0.00035414460580796003,0.43341201543807983,0.001590539119206369,0.12658526003360748
14,GAN,1.0401649475097656,0.3125,0.3350103199481964,0.2608657479286194,0.0003465086338110268,0.47052961587905884,0.0016134801553562284,0.12385976314544678
15,GAN,1.0443658828735352,0.2750000059604645,0.32946038246154785,0.2589190602302551,0.0003454988182056695,0.4469223618507385,0.0016675252700224519,0.12082158029079437
16,GAN,1.0368297100067139,0.375,0.32961252331733704,0.25481072068214417,0.00034831854281947017,0.47591641545295715,0.0017159987473860383,0.11589563637971878
17,GAN,1.047074556350708,0.32500001788139343,0.3258894085884094,0.25618138909339905,0.0003572204150259495,0.44208958745002747,0.0017463762778788805,0.11352609843015671
18,GAN,1.0442754030227661,0.4000000059604645,0.331199586391449,0.2586161196231842,0.00036694452865049243,0.4615043103694916,0.0018209704430773854,0.11011821031570435
19,GAN,1.018230676651001,0.4000000059604645,0.3320153057575226,0.26393923163414,0.00037768352194689214,0.43159130215644836,0.001863438985310495,0.10742056369781494
