epoch,g_loss,d_loss,Dg_R,Dg_F,Dl_R,Dl_F,ACg_R,ACg_F,ACl_R,ACl_F
314,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
315,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
316,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
317,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
318,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
319,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
320,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
321,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
322,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
323,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
324,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
325,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
326,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
327,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
328,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
329,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
330,nan,nan,1.0,0.0,0.875,0.0,1.0,0.5,1.0,0.5
331,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
332,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
333,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
334,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
335,nan,nan,1.0,0.0,0.875,0.0,1.0,0.5,1.0,0.5
336,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
337,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
338,nan,nan,1.0,0.0,0.875,0.0,1.0,0.5,1.0,0.5
339,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
340,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
341,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
342,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
343,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
344,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
345,nan,nan,0.984375,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
346,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
347,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
348,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
349,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
350,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
351,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
352,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
353,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
354,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
355,nan,nan,1.0,0.0,0.875,0.0,1.0,0.5,1.0,0.5
356,nan,nan,0.984375,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
357,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
358,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
359,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
360,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
361,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
362,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
363,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
364,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
365,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
366,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
367,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
368,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
369,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
370,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
371,nan,nan,1.0,0.0,0.84375,0.0,1.0,0.5,1.0,0.5
372,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
373,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
374,nan,nan,1.0,0.0,0.890625,0.0,1.0,0.5,1.0,0.5
375,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
376,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
377,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
378,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
379,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
380,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
381,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
382,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
383,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
384,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
385,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
386,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
387,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
388,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
389,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
390,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
391,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
392,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
393,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
394,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
395,nan,nan,1.0,0.0,0.859375,0.0,1.0,0.5,1.0,0.5
396,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
397,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
398,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
399,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
400,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
401,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
402,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
403,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
404,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
405,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
406,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
407,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
408,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
409,nan,nan,1.0,0.0,0.890625,0.0,1.0,0.5,1.0,0.5
410,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
411,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
412,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
413,nan,nan,1.0,0.0,0.875,0.0,1.0,0.5,1.0,0.5
414,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
415,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
416,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
417,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
418,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
419,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
420,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
421,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
422,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
423,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
424,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
425,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
426,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
427,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
428,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
429,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
430,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
431,nan,nan,1.0,0.0,0.890625,0.0,1.0,0.5,1.0,0.5
432,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
433,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
434,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
435,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
436,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
437,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
438,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
439,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
440,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
441,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
442,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
443,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
444,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
445,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
446,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
447,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
448,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
449,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
450,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
451,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
452,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
453,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
454,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
455,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
456,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
457,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
458,nan,nan,1.0,0.0,0.859375,0.0,1.0,0.5,1.0,0.5
459,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
460,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
461,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
462,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
463,nan,nan,1.0,0.0,0.890625,0.0,1.0,0.5,1.0,0.5
464,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
465,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
466,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
467,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
468,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
469,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
470,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
471,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
472,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
473,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
474,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
475,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
476,nan,nan,1.0,0.0,0.890625,0.0,1.0,0.5,1.0,0.5
477,nan,nan,1.0,0.0,0.890625,0.0,1.0,0.5,1.0,0.5
478,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
479,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
480,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
481,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
482,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
483,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
484,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
485,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
486,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
487,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
488,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
489,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
490,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
491,nan,nan,1.0,0.0,0.890625,0.0,1.0,0.5,1.0,0.5
492,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
493,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
494,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
495,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
496,nan,nan,1.0,0.0,0.890625,0.0,1.0,0.5,1.0,0.5
497,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
498,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
499,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
500,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
501,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
502,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
503,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
504,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
505,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
506,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
507,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
508,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
509,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
510,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
511,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
512,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
513,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
514,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
515,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
516,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
517,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
518,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
519,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
520,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
521,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
522,nan,nan,1.0,0.0,0.890625,0.0,1.0,0.5,1.0,0.5
523,nan,nan,1.0,0.0,0.890625,0.0,1.0,0.5,1.0,0.5
524,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
525,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
526,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
527,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
528,nan,nan,1.0,0.0,0.859375,0.0,1.0,0.5,1.0,0.5
529,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
530,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
531,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
532,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
533,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
534,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
535,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
536,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
537,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
538,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
539,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
540,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
541,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
542,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
543,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
544,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
545,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
546,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
547,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
548,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
549,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
550,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
551,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
552,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
553,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
554,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
555,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
556,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
557,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
558,nan,nan,1.0,0.0,0.875,0.0,1.0,0.5,1.0,0.5
559,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
560,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
561,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
562,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
563,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
564,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
565,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
566,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
567,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
568,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
569,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
570,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
571,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
572,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
573,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
574,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
575,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
576,nan,nan,1.0,0.0,0.90625,0.0,1.0,0.5,1.0,0.5
577,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
578,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
579,nan,nan,1.0,0.0,0.875,0.0,1.0,0.5,1.0,0.5
580,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
581,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
582,nan,nan,1.0,0.0,0.890625,0.0,1.0,0.5,1.0,0.5
583,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
584,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
585,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
586,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
587,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
588,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
589,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
590,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
591,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
592,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
593,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
594,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
595,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
596,nan,nan,1.0,0.0,0.953125,0.0,1.0,0.5,1.0,0.5
597,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
598,nan,nan,1.0,0.0,0.9375,0.0,1.0,0.5,1.0,0.5
599,nan,nan,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5
600,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
601,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
602,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
603,nan,nan,1.0,0.0,0.96875,0.0,1.0,0.5,1.0,0.5
604,nan,nan,1.0,0.0,0.921875,0.0,1.0,0.5,1.0,0.5
605,nan,nan,1.0,0.0,0.984375,0.0,1.0,0.5,1.0,0.5
1,24.38347053527832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,22.947460174560547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,21.911745071411133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20.71930503845215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,19.43885612487793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20.779672622680664,5.726881980895996,1.0,0.0,1.0,0.0,0.40625,0.484375,0.5,0.515625
7,19.8531551361084,5.7300214767456055,1.0,0.0,1.0,0.0,0.546875,0.515625,0.5,0.5
8,18.786340713500977,5.722115516662598,1.0,0.0,1.0,0.0,0.53125,0.515625,0.484375,0.484375
9,18.09195899963379,5.708485126495361,1.0,0.0,1.0,0.0,0.625,0.5625,0.515625,0.484375
10,17.308937072753906,5.697411060333252,1.0,0.0,1.0,0.0,0.703125,0.515625,0.59375,0.53125
11,16.59380340576172,5.677553176879883,1.0,0.0,1.0,0.0,0.625,0.515625,0.765625,0.5
12,16.043794631958008,5.665088653564453,1.0,0.015625,1.0,0.0,0.8125,0.515625,0.78125,0.421875
13,15.600407600402832,5.650062084197998,1.0,0.0,1.0,0.0,0.84375,0.515625,0.890625,0.515625
14,14.806708335876465,5.621964931488037,1.0,0.0625,1.0,0.0,0.890625,0.53125,0.953125,0.5
15,14.474955558776855,5.599493026733398,1.0,0.078125,1.0,0.0,0.984375,0.59375,0.921875,0.515625
16,13.873000144958496,5.562770366668701,1.0,0.1875,1.0,0.0,0.96875,0.515625,0.953125,0.546875
17,13.425806045532227,5.517520904541016,1.0,0.234375,1.0,0.0,1.0,0.46875,1.0,0.515625
18,12.746603012084961,5.468622207641602,1.0,0.3125,1.0,0.0,1.0,0.53125,1.0,0.5
19,12.004270553588867,5.432777404785156,1.0,0.328125,1.0,0.0,1.0,0.5,0.984375,0.5
20,11.646728515625,5.339853286743164,1.0,0.390625,1.0,0.078125,1.0,0.53125,1.0,0.5
21,10.97729778289795,5.264876365661621,1.0,0.4375,1.0,0.078125,1.0,0.5,1.0,0.5
22,10.529492378234863,5.202847957611084,1.0,0.453125,1.0,0.109375,1.0,0.46875,1.0,0.5
23,9.591057777404785,5.103359222412109,1.0,0.609375,1.0,0.28125,1.0,0.515625,1.0,0.484375
24,9.090344429016113,4.991729259490967,1.0,0.6875,1.0,0.375,1.0,0.5,1.0,0.515625
25,8.350300788879395,4.8714070320129395,1.0,0.5625,1.0,0.328125,1.0,0.5,1.0,0.5
26,8.467453956604004,4.798802375793457,1.0,0.53125,1.0,0.109375,1.0,0.53125,1.0,0.546875
27,7.9166646003723145,4.5900468826293945,1.0,0.578125,1.0,0.109375,1.0,0.5,1.0,0.546875
28,7.772737979888916,4.3470001220703125,1.0,0.59375,1.0,0.171875,1.0,0.5,1.0,0.5625
29,7.308432102203369,4.227101802825928,1.0,0.65625,1.0,0.078125,1.0,0.5,1.0,0.671875
30,7.248887538909912,4.096871852874756,1.0,0.734375,1.0,0.296875,1.0,0.5,1.0,0.515625
31,6.770280361175537,3.932981252670288,1.0,0.828125,1.0,0.328125,1.0,0.5,1.0,0.640625
32,6.721822738647461,3.7928473949432373,1.0,0.984375,1.0,0.53125,1.0,0.5,1.0,0.515625
33,6.607102870941162,3.5038328170776367,1.0,0.984375,1.0,0.546875,1.0,0.5,1.0,0.5
34,5.880096912384033,3.622427225112915,0.90625,0.75,1.0,0.65625,1.0,0.5,1.0,0.5
35,6.079249858856201,3.2220940589904785,1.0,0.96875,1.0,0.625,1.0,0.5,1.0,0.640625
36,6.314171314239502,3.2542636394500732,1.0,1.0,1.0,0.71875,1.0,0.71875,1.0,0.515625
37,6.167296886444092,3.139354944229126,1.0,0.921875,1.0,1.0,1.0,0.5,1.0,0.75
